trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
LUNG.express.scl17219.5.1_76.S	1	174792234	174792234-174792234	partial-dominant	cis	1.02 	10.11 
LUNG.express.GI_38075094.S	7	46946166	38581915-152027318	partial-dominant	NA	1.02 	3.87 
LUNG.express.scl53733.14.273_30.S	2	6022032	5269698-6153037	dominant	trans	1.02 	4.34 
LUNG.express.scl00404333.1_330.S	7	73426073	73426073-74663064	partial-dominant	trans	1.02 	3.94 
LUNG.express.ri.4732477G22.PX00052O18.AK028980.3985.S	6	17724978	15329146-36435240	partial-dominant	cis	1.02 	4.01 
LUNG.express.scl18475.11.1_96.S	2	156698689	153836173-158683823	partial-dominant	trans	1.02 	7.89 
LUNG.express.GI_38091844.S	3	88713773	37572066-117113253	partial-dominant	trans	1.02 	3.77 
LUNG.express.GI_13385049.S	5	114910345	109083680-115642157	partial-dominant	trans	1.02 	4.05 
LUNG.express.scl27861.5_445.S	5	43855369	7461239-44307908	partial-dominant	cis	1.01 	4.70 
LUNG.express.scl50582.4.1_9.S	11	36686534	12072619-104889656	partial-dominant	trans	1.01 	3.99 
LUNG.express.scl39487.1_113.S	3	34034259	9280869-34034259	partial-dominant	trans	1.01 	3.85 
LUNG.express.ri.G630039A15.PL00013J02.AK090292.1508.S	3	83735382	26280500-142808694	partial-dominant	trans	1.01 	4.05 
LUNG.express.scl52212.12.1_126.S	19	25274847	25196336-58202917	partial-dominant	trans	1.01 	3.78 
LUNG.express.scl51704.9.1_177.S	11	69901906	69020023-72150322	partial-dominant	trans	1.01 	6.32 
LUNG.express.scl0002393.1_80.S	9	44008183	42649833-45405044	dominant	trans	1.01 	4.39 
LUNG.express.GI_38079083.I	4	108520661	102721863-108770805	partial-dominant	NA	1.01 	3.95 
LUNG.express.scl50641.3.1_40.S	6	25230398	24223615-107839246	partial-dominant	trans	1.01 	4.64 
LUNG.express.scl15480.1.1_277.S	11	102322554	6513859-104434921	partial-dominant	trans	1.01 	4.15 
LUNG.express.ri.9930022F21.PX00120E19.AK036897.4230.S	10	116988650	116988650-127146494	dominant	NA	1.01 	3.78 
LUNG.express.scl0075563.2_227.S	15	101380877	99341195-101641153	partial-dominant	trans	1.01 	4.00 
LUNG.express.ri.A630093H08.PX00148K05.AK042457.1488.S	1	164934995	164934995-164990766	partial-dominant	cis	1.01 	18.76 
LUNG.express.scl43495.3.1_6.S	1	171902321	62750655-178047217	partial-dominant	trans	1.01 	3.81 
LUNG.express.GI_28526870.S	2	149491512	147477599-149804648	partial-dominant	trans	1.01 	4.54 
LUNG.express.scl23830.6_4.S	7	37211622	37211622-37211622	partial-dominant	trans	1.01 	4.82 
LUNG.express.scl53720.7.1_159.S	15	101380877	101380877-101641153	partial-dominant	trans	1.01 	5.89 
LUNG.express.scl00207375.1_145.S	11	14267280	12072619-63033272	dominant	trans	1.01 	3.88 
LUNG.express.scl42322.9_395.S	15	36365475	36365475-41057624	partial-dominant	trans	1.01 	5.68 
LUNG.express.scl076215.1_319.S	12	59183396	13389782-67765687	partial-dominant	trans	1.01 	4.00 
LUNG.express.ri.A130048M24.PX00124E08.AK037773.3394.S	14	112979777	76951216-112979777	partial-dominant	trans	1.01 	4.56 
LUNG.express.scl36411.19_355.S	9	111761160	35019941-111761160	partial-dominant	cis	1.01 	3.98 
LUNG.express.GI_38084191.S	3	35458514	33964549-79137169	partial-dominant	NA	1.00 	3.96 
LUNG.express.scl00319882.1_22.S	9	72030318	72030318-74382852	partial-dominant	cis	1.00 	7.29 
LUNG.express.GI_38094053.S	4	22678091	4494114-124745301	partial-dominant	trans	1.00 	3.78 
LUNG.express.scl0019301.2_74.S	5	113796516	107623293-113796516	partial-dominant	trans	1.00 	4.24 
LUNG.express.scl067306.2_29.S	7	77717078	74778289-126326046	dominant	trans	1.00 	3.85 
LUNG.express.GI_38083019.S	1	185385632	141417567-185869564	partial-dominant	NA	1.00 	4.39 
LUNG.express.scl000987.1_58.S	1	176081703	173631425-176081703	partial-dominant	cis	1.00 	5.55 
LUNG.express.scl072907.1_70.S	4	141381986	141262341-141381986	partial-dominant	cis	1.00 	22.86 
LUNG.express.scl49050.9.1_23.S	16	49855424	48294006-50727860	partial-dominant	cis	1.00 	9.06 
LUNG.express.scl00320112.1_2.S	9	33487069	32552707-40515046	dominant	cis	1.00 	4.37 
LUNG.express.ri.A930005L19.PX00065B05.AK044290.2711.S	12	86490959	86490959-87284700	partial-dominant	trans	1.00 	4.18 
LUNG.express.scl50578.1.100_30.S	18	72267149	45637134-73139718	partial-dominant	trans	1.00 	4.40 
LUNG.express.scl0003862.1_228.S	13	113426372	105606001-117704933	partial-dominant	trans	1.00 	3.80 
LUNG.express.scl20365.10_131.S	2	120321947	120321947-123478649	additive	cis	1.00 	25.87 
LUNG.express.scl23164.14.1_82.S	3	61795768	60895313-87446346	partial-dominant	trans	1.00 	4.27 
LUNG.express.scl019888.1_10.S	17	89287746	84840353-89287746	dominant	trans	0.99 	4.02 
LUNG.express.ri.1200012P04.R000009O21.AK004731.2904.S	14	46697606	46320878-46716267	partial-dominant	trans	0.99 	5.72 
LUNG.express.scl0066161.2_298.S	7	38888026	38888026-46946166	additive	cis	0.99 	34.64 
LUNG.express.scl47815.11_6.S	3	61979097	61795768-65474683	partial-dominant	trans	0.99 	4.79 
LUNG.express.GI_38078272.S	4	41603955	41603955-41603955	partial-dominant	cis	0.99 	11.55 
LUNG.express.ri.1300004I20.R000010P16.AK004901.1348.S	15	52445964	48425839-58798685	dominant	NA	0.99 	3.82 
LUNG.express.scl0054635.2_40.S	2	169313299	168912338-169313299	dominant	trans	0.99 	4.50 
LUNG.express.ri.A730075A08.PX00152K23.AK043242.1425.S	11	70454973	69020023-72150322	partial-dominant	cis	0.99 	9.82 
LUNG.express.scl10741.1.1_50.S	2	158163245	153966920-158566414	partial-dominant	trans	0.99 	4.46 
LUNG.express.ri.G630051C07.PL00013H06.AK090319.2477.S	2	7296884	6232263-7296884	partial-dominant	trans	0.99 	4.42 
LUNG.express.scl00320288.1_207.S	15	9017077	9017077-18859264	partial-dominant	NA	0.99 	4.17 
LUNG.express.scl020019.27_27.S	6	71760118	71326285-72718131	additive	cis	0.99 	19.80 
LUNG.express.ri.4931413K05.PX00016F11.AK016454.1813.S	8	80104522	73988007-105921427	partial-dominant	NA	0.99 	4.00 
LUNG.express.scl00105450.2_179.S	14	38611060	38455338-39824618	partial-dominant	trans	0.99 	7.04 
LUNG.express.scl0015926.2_189.S	1	64919647	64919647-64919647	partial-dominant	cis	0.99 	6.43 
LUNG.express.scl00319365.1_77.S	11	6312108	6312108-7523904	partial-dominant	NA	0.99 	6.52 
LUNG.express.scl18978.15.15_4.S	2	116410965	93907710-161278733	partial-dominant	trans	0.99 	3.88 
LUNG.express.ri.2410153K17.ZX00082K07.AK010815.1417.S	7	86843003	84643001-114369436	dominant	trans	0.99 	3.98 
LUNG.express.scl0002067.1_49.S	3	94926232	90564724-94926232	partial-dominant	cis	0.99 	14.55 
LUNG.express.scl28866.2.2_9.S	6	71326285	36697231-73053060	partial-dominant	cis	0.99 	4.40 
LUNG.express.scl000895.1_127.S	1	9013582	3187380-9013813	partial-dominant	cis	0.99 	4.35 
LUNG.express.scl30706.6.2_3.S	5	114660896	113588467-144381834	partial-dominant	trans	0.99 	3.78 
LUNG.express.scl00140481.1_72.S	7	87777373	87470824-88068273	partial-dominant	cis	0.99 	15.51 
LUNG.express.scl8260.1.1_298.S	15	26481133	23607374-51272929	dominant	trans	0.99 	3.79 
LUNG.express.MJ.250.30_144.S	5	23496544	22716575-145451060	partial-dominant	NA	0.99 	3.96 
LUNG.express.scl00208292.2_202.S	1	39913615	32756342-90636811	partial-dominant	trans	0.99 	4.11 
LUNG.express.scl40203.12_25.S	11	55207955	55207955-55207955	partial-dominant	cis	0.98 	18.13 
LUNG.express.scl36717.10_331.S	3	142808694	141912370-142808694	partial-dominant	trans	0.98 	4.08 
LUNG.express.scl48100.15.1_78.S	4	10826079	10826079-11507052	dominant	trans	0.98 	4.15 
LUNG.express.scl40388.5.1_14.S	11	83225930	69141299-83225930	partial-dominant	trans	0.98 	4.25 
LUNG.express.scl21572.18.1_75.S	3	122176960	122176960-122863736	additive	cis	0.98 	26.10 
LUNG.express.scl33655.4.1_124.S	19	29011778	25196336-50367613	partial-dominant	trans	0.98 	4.05 
LUNG.express.GI_38090418.S	15	10064248	9717658-92378459	partial-dominant	trans	0.98 	4.16 
LUNG.express.scl35446.1.1_167.S	7	105869422	104807751-107793430	partial-dominant	trans	0.98 	3.93 
LUNG.express.scl0002253.1_26.S	2	173100092	171552098-173476398	dominant	trans	0.98 	3.97 
LUNG.express.scl33165.11.1_4.S	8	128733570	127638433-128733570	partial-dominant	cis	0.98 	5.48 
LUNG.express.ri.C230080H11.PX00176K18.AK048906.1778.S	11	60150671	59142616-60765898	partial-dominant	cis	0.98 	5.25 
LUNG.express.scl0230700.13_329.S	7	151633407	29086894-152027318	partial-dominant	trans	0.98 	3.81 
LUNG.express.ri.B430214C04.PX00071P14.AK080935.2854.S	1	115024490	51544780-116281910	partial-dominant	trans	0.98 	4.71 
LUNG.express.scl30066.5_708.S	6	50550134	46977142-51147209	partial-dominant	cis	0.98 	7.68 
LUNG.express.scl000773.1_19.S	3	87619539	83041821-96735829	partial-dominant	trans	0.98 	4.16 
LUNG.express.scl0066775.2_265.S	4	86870741	82279254-90175354	dominant	cis	0.98 	4.97 
LUNG.express.scl072465.7_112.S	18	42570877	36173613-42582064	partial-dominant	NA	0.98 	3.89 
LUNG.express.scl17787.4.1_241.S	17	27985069	27716616-82355072	partial-dominant	trans	0.98 	3.79 
LUNG.express.GI_38074490.S	19	25274847	25274847-26797903	partial-dominant	NA	0.98 	6.09 
LUNG.express.GI_38078254.S	12	58773165	31802995-65073770	partial-dominant	trans	0.97 	3.99 
LUNG.express.scl53833.22.1_115.S	11	21745969	21745969-29456056	partial-dominant	trans	0.97 	4.39 
LUNG.express.scl19425.10.1_63.S	2	160184740	148697580-160184740	dominant	trans	0.97 	3.77 
LUNG.express.GI_6678306.S	6	47326989	42352169-48680655	partial-dominant	NA	0.97 	3.81 
LUNG.express.scl0056419.2_241.S	14	93007307	91948770-93007307	partial-dominant	trans	0.97 	8.07 
LUNG.express.scl16804.56_40.S	1	43506210	43506210-45969119	partial-dominant	cis	0.97 	7.09 
LUNG.express.scl0015312.2_169.S	12	7410125	5260618-120968386	partial-dominant	trans	0.97 	4.17 
LUNG.express.scl0075563.2_227.S	4	85241237	85241237-86870741	partial-dominant	trans	0.97 	4.27 
LUNG.express.scl0403205.5_11.S	12	36628818	35805947-36628818	partial-dominant	cis	0.97 	6.11 
LUNG.express.scl53077.5.8_20.S	19	47218528	47218528-47937708	partial-dominant	cis	0.97 	4.13 
LUNG.express.scl0072634.1_59.S	12	63390080	34957559-114059950	partial-dominant	trans	0.97 	3.81 
LUNG.express.scl32512.3_58.S	15	42456527	38817995-44716938	partial-dominant	trans	0.97 	4.27 
LUNG.express.scl31834.6.1_1.S	5	145317207	98407243-148159502	partial-dominant	trans	0.97 	4.43 
LUNG.express.scl0002490.1_1.S	6	48500478	13135297-76390745	partial-dominant	trans	0.97 	3.81 
LUNG.express.scl18474.14.1_84.S	15	44716938	36365475-48908056	partial-dominant	trans	0.97 	3.79 
LUNG.express.scl33742.10.1_35.S	18	42570877	42570877-42582064	partial-dominant	trans	0.97 	4.32 
LUNG.express.scl44277.17.1_120.S	9	56907640	56907640-56907640	partial-dominant	trans	0.97 	4.27 
LUNG.express.scl0077634.1_330.S	4	82828968	82279254-83001378	partial-dominant	cis	0.97 	5.98 
LUNG.express.GI_38093492.S	12	103766611	103658402-106090962	partial-dominant	NA	0.97 	4.15 
LUNG.express.scl51008.5.1_229.S	17	25229656	25229656-26520683	partial-dominant	cis	0.97 	16.76 
LUNG.express.scl49703.3.1_3.S	14	118240135	118240135-118240135	partial-dominant	trans	0.97 	4.22 
LUNG.express.scl0077867.1_9.S	5	61897575	61897575-63556401	partial-dominant	trans	0.97 	4.79 
LUNG.express.scl50981.6.1_113.S	7	76056334	74778289-77721299	partial-dominant	trans	0.97 	4.40 
LUNG.express.scl33560.21.1_30.S	8	89270927	87590118-89270927	additive	cis	0.97 	26.46 
LUNG.express.scl017921.2_30.S	7	98058765	95460691-104154190	partial-dominant	trans	0.96 	6.44 
LUNG.express.scl43560.31_591.S	13	105606001	103076933-107480591	partial-dominant	trans	0.96 	3.89 
LUNG.express.scl48370.15.1_106.S	16	57190691	57190691-57190691	additive	cis	0.96 	31.36 
LUNG.express.scl20802.1_626.S	2	70827829	70827829-71279297	partial-dominant	cis	0.96 	5.99 
LUNG.express.scl47735.7_191.S	11	93026174	11391157-95910003	partial-dominant	trans	0.96 	3.79 
LUNG.express.scl0022619.2_3.S	9	40483516	34769248-40483516	partial-dominant	trans	0.96 	5.19 
LUNG.express.GI_22129258.S	9	42649833	42649833-45737355	partial-dominant	trans	0.96 	4.60 
LUNG.express.GI_38087132.S	11	120818113	120818113-121409202	partial-dominant	NA	0.96 	4.31 
LUNG.express.scl0014858.1_22.S	5	144381834	38592012-144381834	partial-dominant	NA	0.96 	3.88 
LUNG.express.scl40714.12_12.S	5	63556401	61897575-64403537	partial-dominant	trans	0.96 	4.96 
LUNG.express.scl0066350.2_276.S	3	129695799	129695799-142808694	partial-dominant	cis	0.96 	5.49 
LUNG.express.scl0001534.1_16.S	1	192407631	191625780-192407631	partial-dominant	trans	0.96 	3.86 
LUNG.express.scl000481.1_29.S	15	100783294	37230672-101641153	partial-dominant	trans	0.96 	3.78 
LUNG.express.ri.A730010E08.PX00149I10.AK080426.1672.S	12	9954905	9954905-9954905	partial-dominant	trans	0.96 	4.50 
LUNG.express.scl20555.7.24_72.S	15	41057624	36365475-51478886	partial-dominant	trans	0.96 	4.08 
LUNG.express.scl083485.3_53.S	3	142297754	75866399-149089096	partial-dominant	trans	0.96 	4.39 
LUNG.express.scl0232371.6_16.S	9	13299466	10572929-117126958	partial-dominant	trans	0.96 	3.83 
LUNG.express.scl16707.1.1_136.S	5	104572663	103867798-144381834	dominant	trans	0.96 	3.80 
LUNG.express.scl29705.1.670_4.S	6	95333242	93203361-149016561	partial-dominant	trans	0.95 	3.79 
LUNG.express.scl22550.10.1_73.S	10	46672286	46420470-49467920	partial-dominant	trans	0.95 	3.91 
LUNG.express.scl20269.13_663.S	2	130881768	130881768-131486925	partial-dominant	cis	0.95 	13.60 
LUNG.express.scl36315.5_684.S	5	133538553	62509872-133538553	partial-dominant	trans	0.95 	4.45 
LUNG.express.scl093695.11_9.S	6	48935935	48935935-51147209	partial-dominant	cis	0.95 	10.86 
LUNG.express.ri.6330566F14.PX00044K09.AK018243.1273.S	9	48228775	48017309-49514254	additive	NA	0.95 	19.70 
LUNG.express.scl25655.8_229.S	4	16419341	16419341-17051697	partial-dominant	cis	0.95 	7.20 
LUNG.express.scl48115.27.1_0.S	1	22158385	17297861-191177832	partial-dominant	trans	0.95 	3.81 
LUNG.express.ri.B930008G09.PX00162L10.AK046968.2246.S	3	149089096	72853353-149089096	partial-dominant	trans	0.95 	4.51 
LUNG.express.scl13745.1.1_66.S	17	91978333	89889752-92433431	partial-dominant	trans	0.95 	3.79 
LUNG.express.scl0073422.2_63.S	12	71232621	69124967-72105904	partial-dominant	trans	0.95 	4.13 
LUNG.express.ri.B130017N24.PX00157L10.AK044987.2615.S	11	83225930	83225930-83225930	partial-dominant	trans	0.95 	3.86 
LUNG.express.scl053614.23_117.S	4	44245572	44245572-44245572	additive	cis	0.95 	20.15 
LUNG.express.scl9432.1.1_2.S	12	69124967	69124967-71948570	partial-dominant	trans	0.95 	4.36 
LUNG.express.scl0108978.6_16.S	2	118706667	117694452-128877757	dominant	NA	0.95 	4.00 
LUNG.express.GI_38076274.S	4	27083136	23912330-34755138	partial-dominant	NA	0.95 	5.26 
LUNG.express.scl33150.17.997_2.S	15	42456527	3229029-97406602	partial-dominant	trans	0.95 	3.86 
LUNG.express.scl0328748.4_43.S	8	13824360	3312780-13824360	partial-dominant	trans	0.95 	3.98 
LUNG.express.scl18031.13.1_16.S	8	15355016	14696094-15355016	partial-dominant	trans	0.95 	5.31 
LUNG.express.scl00072.1_32.S	7	106961588	105869422-107793430	partial-dominant	cis	0.95 	13.55 
LUNG.express.scl067088.14_121.S	3	75866399	8560877-95293508	partial-dominant	trans	0.95 	3.91 
LUNG.express.scl0070650.2_39.S	5	111078035	102108827-111537717	partial-dominant	trans	0.95 	4.29 
LUNG.express.GI_38084880.S	19	25196336	23240160-26429667	partial-dominant	NA	0.95 	5.23 
LUNG.express.scl33727.4.1_6.S	18	25856328	20982660-82628832	partial-dominant	trans	0.95 	3.81 
LUNG.express.scl00207213.2_110.S	12	75441943	75005701-75887624	dominant	trans	0.95 	4.57 
LUNG.express.scl0018399.2_170.S	17	68395696	68378407-69149097	partial-dominant	trans	0.94 	3.85 
LUNG.express.GI_38074947.S	18	35204313	34074222-35204313	partial-dominant	trans	0.94 	5.14 
LUNG.express.GI_38088394.S	13	100123164	92011514-105824723	partial-dominant	NA	0.94 	4.31 
LUNG.express.scl38695.24.1_79.S	11	21745969	7285878-29670425	partial-dominant	trans	0.94 	3.91 
LUNG.express.scl067121.1_20.S	14	24010972	23917057-71177943	partial-dominant	trans	0.94 	4.31 
LUNG.express.scl18453.1.1_286.S	2	152495673	152495673-156821433	partial-dominant	trans	0.94 	6.43 
LUNG.express.scl50000.24.1_24.S	17	37570713	35338547-39314765	partial-dominant	trans	0.94 	3.94 
LUNG.express.GI_46391068.S	7	76056334	29617129-77721299	partial-dominant	trans	0.94 	3.86 
LUNG.express.GI_38091543.S	3	80665579	78503678-81164047	dominant	trans	0.94 	3.91 
LUNG.express.scl18996.1.1_237.S	3	77716516	53073554-95293508	dominant	trans	0.94 	3.82 
LUNG.express.ri.6030404G09.PX00056K09.AK077882.1651.S	2	145433490	123128247-164778924	partial-dominant	trans	0.94 	3.87 
LUNG.express.scl21767.3_386.S	16	27980221	27359151-86462344	partial-dominant	trans	0.94 	4.18 
LUNG.express.scl0003300.1_40.S	1	57882115	54152466-156456142	partial-dominant	trans	0.94 	3.90 
LUNG.express.ri.C920020G15.PX00178A02.AK050619.1867.S	3	53073554	53064239-53884479	partial-dominant	cis	0.94 	9.68 
LUNG.express.scl38521.7_336.S	15	41057624	36365475-51478886	partial-dominant	trans	0.94 	4.08 
LUNG.express.scl0192976.1_323.S	5	62509872	61897575-117929976	partial-dominant	trans	0.94 	5.29 
LUNG.express.scl40538.6.1_45.S	11	6312108	6312108-6312108	additive	cis	0.94 	24.71 
LUNG.express.ri.2610104A14.ZX00061A19.AK011816.791.S	2	101983698	101983698-103939609	partial-dominant	trans	0.94 	4.33 
LUNG.express.GI_38348573.S	7	126326046	126326046-126615278	partial-dominant	cis	0.94 	4.73 
LUNG.express.scl0070898.1_35.S	1	64087583	32391447-66843903	partial-dominant	trans	0.94 	4.46 
LUNG.express.scl9481.2.1_189.S	5	145296926	136726348-147658707	partial-dominant	trans	0.94 	3.79 
LUNG.express.GI_34996506.S	11	83861659	83861659-83861659	partial-dominant	cis	0.94 	9.26 
LUNG.express.scl0073338.1_268.S	2	126929073	126929073-127840868	additive	cis	0.94 	20.28 
LUNG.express.IGHV1S131_AF304551_Ig_heavy_variable_1S131_48.S	15	97406602	23607374-97406602	partial-dominant	NA	0.94 	3.87 
LUNG.express.scl29154.3_539.S	12	71661522	69124967-71948570	partial-dominant	trans	0.94 	4.69 
LUNG.express.ri.6230425H03.PX00042I04.AK031788.2681.S	1	21628444	21628444-162450321	partial-dominant	trans	0.94 	3.83 
LUNG.express.scl50777.5_28.S	17	35276617	35276617-37268527	partial-dominant	cis	0.94 	6.74 
LUNG.express.scl0017705.1_119.S	15	41057624	21710342-51478886	partial-dominant	trans	0.93 	3.97 
LUNG.express.scl34684.2.1_27.S	17	30022546	29661037-50872569	partial-dominant	trans	0.93 	4.06 
LUNG.express.GI_6715563.S	9	77580824	77247278-80048329	partial-dominant	NA	0.93 	4.82 
LUNG.express.scl26142.1.2316_58.S	12	73020509	26818120-73020509	partial-dominant	trans	0.93 	3.80 
LUNG.express.scl081012.3_170.S	12	113741390	109342019-119426947	partial-dominant	NA	0.93 	3.94 
LUNG.express.scl0000103.1_250_REVCOMP.S	15	101380877	101380877-101641153	partial-dominant	trans	0.93 	4.75 
LUNG.express.scl26067.6.1_1.S	12	31802995	16738644-109136682	partial-dominant	trans	0.93 	3.78 
LUNG.express.ri.B430003N09.PX00070M06.AK046548.2982.S	12	58773165	58773165-59183396	partial-dominant	trans	0.93 	3.86 
LUNG.express.scl35194.5_5.S	9	122834240	40929668-122834240	partial-dominant	cis	0.93 	3.84 
LUNG.express.ri.2010011C02.ZX00053D05.AK008182.1009.S	3	35458514	33964549-37339153	partial-dominant	trans	0.93 	5.78 
LUNG.express.scl0003719.1_57.S	13	113528265	112561178-115226491	partial-dominant	cis	0.93 	7.79 
LUNG.express.ri.C230021J06.PX00174E09.AK048720.2150.S	7	98058765	47556768-104154190	partial-dominant	trans	0.93 	4.08 
LUNG.express.scl20000.1_138.S	2	158441250	158441250-158441250	additive	cis	0.93 	27.38 
LUNG.express.scl0003590.1_17.S	11	6513859	5535137-6513859	partial-dominant	trans	0.93 	4.39 
LUNG.express.scl4489.1.1_30.S	2	53042542	53042542-54904504	partial-dominant	cis	0.93 	12.28 
LUNG.express.scl18067.9.1_136.S	3	105521874	28979184-108140044	partial-dominant	trans	0.93 	4.09 
LUNG.express.GI_20848080.S	5	61897575	57771427-136305277	partial-dominant	NA	0.93 	3.92 
LUNG.express.scl068029.3_10.S	3	142297754	84399118-142808694	partial-dominant	trans	0.92 	3.84 
LUNG.express.scl093722.1_213.S	14	24629921	23011973-24629921	partial-dominant	trans	0.92 	4.34 
