trait	chr	pos	QTL_Type	logP_AD	DGE_chr	DGE_start	DGE_end
HP.express.ri.E030040L08.PX00206L11.AK087265.1360.S	10	120945856	additive	32.65 	10	120809000	120809050
HP.express.scl0107321.9_13.S	9	32645815	partial-dominant	7.68 	19	12907916	12907966
HP.express.GI_31980906.S	11	7285878	partial-dominant	4.89 	18	24636057	24636107
HP.express.scl067246.4_216.S	1	17297861	partial-dominant	5.39 	6	149274924	149274974
HP.express.scl021897.1_62.S	5	65174069	partial-dominant	7.62 	5	65316200	65316250
HP.express.scl00171202.1_86.S	19	17749822	partial-dominant	3.89 	6	57340094	57340144
HP.express.scl0108927.4_201.S	3	53092989	partial-dominant	4.32 	3	53065413	53065463
HP.express.scl0069721.2_295.S	14	12915255	additive	10.80 	14	19114365	19114415
HP.express.scl53954.7_10.S	9	35019941	partial-dominant	3.94 	X	100892782	100892832
HP.express.scl29568.1.1_27.S	6	51147209	partial-dominant	4.08 	6	120329937	120329987
HP.express.scl00108673.2_110.S	15	93937315	partial-dominant	4.03 	19	11017450	11017500
HP.express.scl094281.1_62.S	19	60612810	additive	26.42 	19	60914665	60914715
HP.express.scl40969.4.1_13.S	5	23496544	partial-dominant	4.66 	11	96909482	96909532
HP.express.ri.A930038I05.PX00316F08.AK080750.1801.S	5	52155127	partial-dominant	3.94 	9	108756442	108756492
HP.express.scl0012334.2_163.S	9	32552707	partial-dominant	4.07 	1	184397558	184397608
HP.express.scl18732.66_476.S	2	125304684	partial-dominant	7.87 	2	125126355	125126405
HP.express.GI_33239384.S	1	17297861	partial-dominant	4.68 	19	45836414	45836464
HP.express.scl0066131.2_3.S	9	62851892	partial-dominant	12.22 	9	64152207	64152257
HP.express.scl52451.21_19.S	19	45386120	dominant	4.01 	19	44148500	44148550
HP.express.scl028062.4_5.S	18	80763536	dominant	4.12 	18	80409095	80409145
HP.express.scl38287.7.1_16.S	10	128933001	partial-dominant	8.18 	10	127764152	127764202
HP.express.scl30865.1.1_21.S	6	59473245	partial-dominant	4.68 	7	113821186	113821236
HP.express.scl000155.1_43.S	7	52163503	partial-dominant	4.47 	7	52624609	52624659
HP.express.scl0106170.1_82.S	16	29670024	partial-dominant	5.01 	16	29643217	29643267
HP.express.scl0018600.1_295.S	4	140166194	partial-dominant	10.02 	4	140508412	140508462
HP.express.scl000705.1_51.S	5	113588467	partial-dominant	3.93 	8	125754553	125754603
HP.express.scl2859.1.1_26.S	14	12777029	partial-dominant	7.45 	14	14939455	14939505
HP.express.scl0074665.1_81.S	11	59966903	additive	38.79 	11	60207228	60207278
HP.express.scl15734.1.1676_9.S	7	86843003	partial-dominant	4.14 	1	196863113	196863163
HP.express.scl27507.6.1_51.S	5	104932758	partial-dominant	18.17 	5	104967938	104967988
HP.express.scl0002353.1_840.S	12	69893134	partial-dominant	6.57 	12	71367359	71367409
HP.express.scl0002878.1_54.S	1	35595290	partial-dominant	3.98 	X	16345520	16345570
HP.express.scl13921.1.1_125.S	11	102120613	partial-dominant	4.47 	11	103290552	103290602
HP.express.scl000787.1_11.S	19	21917591	partial-dominant	3.95 	1	182342830	182342880
HP.express.GI_38049413.S	17	89287746	partial-dominant	4.11 	12	25323865	25323915
HP.express.scl0001007.1_105.S	1	21628444	partial-dominant	4.18 	1	57957598	57957648
HP.express.scl24581.5_217.S	9	35019941	partial-dominant	4.05 	4	4689835	4689885
HP.express.scl022040.1_83.S	9	110408954	partial-dominant	7.16 	9	108960695	108960745
HP.express.scl10612.1.1_12.S	11	4131025	partial-dominant	4.69 	15	89117071	89117121
HP.express.scl0002786.1_3.S	4	139583632	partial-dominant	10.15 	4	138844790	138844840
HP.express.scl20743.21_355.S	2	76308699	partial-dominant	4.05 	2	75767064	75767114
HP.express.scl32973.3.1_23.S	7	19988254	additive	33.60 	7	24927892	24927942
HP.express.GI_30061370.S	13	21871413	partial-dominant	15.64 	13	21845646	21845696
HP.express.scl030935.1_107.S	1	159088034	partial-dominant	4.96 	1	158585177	158585227
HP.express.ri.A630022G20.PX00145E10.AK041581.1358.S	19	29225288	partial-dominant	11.13 	19	29039492	29039542
HP.express.scl014998.4_34.S	17	34333839	additive	24.04 	17	34275405	34275455
HP.express.scl000471.1_4.S	11	58057719	partial-dominant	3.98 	19	46662447	46662497
HP.express.scl48137.14.1_1.S	9	34266328	partial-dominant	4.12 	15	4051146	4051196
HP.express.scl0073549.1_231.S	3	133905066	partial-dominant	3.99 	NA	NA	NA
HP.express.scl36034.18_209.S	9	38635892	additive	28.18 	9	36539132	36539182
HP.express.scl28877.24.1_49.S	6	71791754	additive	53.72 	6	71831116	71831166
HP.express.NM_019642.13_chr2_._159173684_159173771_11.S	1	41151371	partial-dominant	4.56 	NA	NA	NA
HP.express.scl0106491.3_131.S	1	40638646	partial-dominant	4.86 	17	23951285	23951335
HP.express.scl0077771.2_16.S	2	62270198	partial-dominant	5.81 	2	65861140	65861190
HP.express.ri.C430014G13.PX00078L02.AK049453.1079.S	10	8528050	additive	39.99 	10	8533635	8533685
HP.express.ri.F830033L24.PL00007A19.AK089856.4767.S	8	24557665	additive	58.71 	8	24356638	24356688
HP.express.scl46922.6_432.S	2	69773718	dominant	4.05 	15	82052452	82052502
HP.express.scl0381413.1_190.S	2	118737912	partial-dominant	8.30 	2	118103001	118103051
HP.express.scl000293.1_16.S	14	119710470	partial-dominant	4.25 	14	119273567	119273617
HP.express.scl20556.1_230.S	2	106616920	partial-dominant	13.93 	2	102629631	102629681
HP.express.scl18429.19_129.S	2	156698689	partial-dominant	15.11 	2	156753329	156753379
HP.express.MJ.3000.120_266_REVCOMP.S	2	129970450	partial-dominant	4.01 	NA	NA	NA
HP.express.GI_20882350.S	14	119710470	partial-dominant	4.48 	14	109091755	109091805
HP.express.scl20023.12.1_20.S	2	156698689	additive	25.93 	2	156588617	156588667
HP.express.scl0003218.1_27.S	3	34034259	partial-dominant	3.92 	NA	NA	NA
HP.express.scl33534.10_93.S	6	137699181	partial-dominant	3.93 	8	91116865	91116915
HP.express.AmbionRNASpike8_1800_d_30_2.S	5	53225320	partial-dominant	3.91 	NA	NA	NA
HP.express.ri.D130058C17.PX00185E04.AK051573.2962.S	13	99793879	partial-dominant	6.68 	13	100191657	100191707
HP.express.scl000536.1_550.S	19	57681996	additive	40.15 	19	57563061	57563111
HP.express.scl42108.6.1_31.S	11	20489394	partial-dominant	4.52 	12	104885124	104885174
HP.express.scl0001019.1_73.S	6	71832241	partial-dominant	8.12 	6	72556642	72556692
HP.express.scl0013134.2_302.S	2	32877372	partial-dominant	4.35 	NA	NA	NA
HP.express.GI_38079905.S	5	114439571	partial-dominant	5.04 	NA	NA	NA
HP.express.scl24815.1.459_5.S	4	136340757	partial-dominant	6.44 	4	135901497	135901547
HP.express.ri.D830031P22.PX00199L01.AK085938.680.S	2	71436519	partial-dominant	4.14 	NA	NA	NA
HP.express.ri.D130026O16.PX00183E16.AK051264.3551.S	15	87908042	partial-dominant	4.18 	7	73427064	73427114
HP.express.scl0230657.2_67.S	8	125071460	partial-dominant	3.97 	4	116225770	116225820
HP.express.scl000588.1_2.S	18	67157602	partial-dominant	5.81 	8	108845808	108845858
HP.express.scl00108655.1_10.S	6	81398950	partial-dominant	3.97 	6	98889722	98889772
HP.express.scl017532.3_105.S	13	105011553	partial-dominant	3.93 	9	99288578	99288628
HP.express.scl0066360.1_93.S	9	32552707	partial-dominant	4.47 	19	54003949	54003999
HP.express.scl0001271.1_394.S	11	32010903	partial-dominant	3.87 	11	32580534	32580584
HP.express.scl0016998.2_125.S	19	6211718	partial-dominant	7.66 	NA	NA	NA
HP.express.scl0003584.1_0.S	13	12667141	partial-dominant	3.85 	9	78190360	78190410
HP.express.X9628654_317_rc.S	11	6312108	partial-dominant	4.59 	NA	NA	NA
HP.express.ri.2010312A17.ZX00044B03.AK008565.994.S	7	124381894	partial-dominant	4.20 	NA	NA	NA
HP.express.MJ.8000.192_7673.S	15	92378459	partial-dominant	4.29 	NA	NA	NA
HP.express.scl29679.10.1_75.S	11	47593199	partial-dominant	4.18 	6	106731723	106731773
HP.express.scl074479.1_19.S	11	96626689	partial-dominant	8.28 	11	96629207	96629257
HP.express.ri.1190012C08.ZA00008I22.AK028016.1804.S	5	101411754	dominant	4.16 	5	100913595	100913645
HP.express.scl50819.9_414.S	17	33155241	partial-dominant	6.46 	17	34733950	34734000
HP.express.scl50935.5_66.S	17	27716616	partial-dominant	4.28 	NA	NA	NA
HP.express.scl000114.1_3.S	7	130955440	additive	51.12 	7	130521565	130521615
HP.express.scl52717.16_52.S	19	12356489	additive	46.22 	19	11849749	11849799
HP.express.scl014745.1_6.S	1	41346875	partial-dominant	4.37 	4	58448183	58448233
HP.express.scl49986.4.421_6.S	4	7378587	partial-dominant	4.12 	17	35357431	35357481
HP.express.scl45682.5.1_217.S	14	41996323	additive	25.48 	14	41862471	41862521
HP.express.ri.5930424F13.PX00055P01.AK031181.3830.S	1	119019001	additive	16.37 	1	120403788	120403838
HP.express.scl0004175.1_57.S	1	17297861	partial-dominant	4.29 	5	65558282	65558332
HP.express.scl47022.1.1_76.S	15	76524635	partial-dominant	6.02 	15	76944435	76944485
HP.express.scl19273.11.127_68.S	1	17297861	partial-dominant	4.26 	2	53015677	53015727
HP.express.scl0002499.1_186.S	15	3619012	partial-dominant	5.22 	15	3915547	3915597
HP.express.scl33219.11.1_14.S	8	125071460	partial-dominant	5.83 	8	125341541	125341591
HP.express.ri.4932411G08.PX00017J15.AK029965.2917.S	8	60843598	dominant	4.09 	3	37342261	37342311
HP.express.scl38213.31_299.S	10	11485905	partial-dominant	5.11 	10	9475710	9475760
HP.express.scl0013135.2_58.S	7	127098882	partial-dominant	3.91 	14	54862436	54862486
HP.express.scl33560.21.1_30.S	8	89270927	additive	38.61 	8	87621414	87621464
HP.express.scl077877.1_144.S	15	12971988	partial-dominant	10.64 	15	12739962	12740012
HP.express.scl19776.1_66.S	2	181250997	partial-dominant	9.61 	2	180721910	180721960
HP.express.scl35359.38.17_4.S	1	41151371	partial-dominant	4.31 	9	107958693	107958743
HP.express.scl0101565.9_22.S	19	30055566	partial-dominant	4.37 	7	125880159	125880209
HP.express.scl016704.2_142.S	8	96189776	partial-dominant	5.11 	16	88896415	88896465
HP.express.scl18045.2_282.S	1	39469790	partial-dominant	25.84 	1	39419622	39419672
HP.express.GI_8393674.S	12	14875963	partial-dominant	4.35 	7	51447660	51447710
HP.express.scl43957.3.1_60.S	1	36217447	partial-dominant	4.09 	13	54007911	54007961
HP.express.scl0140488.1_27.S	8	126223992	partial-dominant	4.75 	6	49037165	49037215
HP.express.scl0230848.1_316.S	5	142258070	partial-dominant	4.27 	4	136535681	136535731
HP.express.ri.6030458P06.PX00057J09.AK031605.2390.S	3	33964549	partial-dominant	10.43 	3	33699544	33699594
HP.express.scl0066052.1_175.S	1	187001740	partial-dominant	6.88 	1	173059464	173059514
HP.express.ri.2600014C01.ZX00060D21.AK011206.858.S	1	17297861	partial-dominant	3.95 	NA	NA	NA
HP.express.scl078578.3_1.S	1	183347300	additive	28.95 	1	183085996	183086046
HP.express.scl38973.22_10.S	9	32552707	partial-dominant	4.95 	10	42549651	42549701
HP.express.scl22782.10.1_36.S	3	104607447	partial-dominant	4.37 	3	103625604	103625654
HP.express.scl22481.4_67.S	14	13378431	partial-dominant	4.05 	3	145948533	145948583
HP.express.scl28042.7_266.S	5	23652158	partial-dominant	13.55 	5	23689374	23689424
HP.express.scl23735.14_208.S	4	131902187	partial-dominant	7.35 	4	131887924	131887974
HP.express.scl30652.3_263.S	3	99089573	partial-dominant	4.09 	7	134400528	134400578
HP.express.scl0003053.1_261.S	1	32555164	partial-dominant	4.07 	2	60072224	60072274
HP.express.scl41320.8.1_17.S	18	25469800	partial-dominant	4.97 	11	70791182	70791232
HP.express.ri.9830134K01.PX00118A21.AK036567.2984.S	1	128830004	additive	28.91 	1	129295226	129295276
HP.express.scl0003578.1_1235.S	9	56267274	partial-dominant	4.31 	9	52483089	52483139
HP.express.scl30306.7.1_106.S	7	80753899	partial-dominant	4.95 	6	28388569	28388619
HP.express.GI_38049490.S	5	148799645	partial-dominant	5.70 	NA	NA	NA
HP.express.scl066369.15_25.S	1	28549296	partial-dominant	4.05 	8	108577383	108577433
HP.express.scl33119.1.1_6.S	7	126387272	partial-dominant	4.55 	7	4987979	4988029
HP.express.scl25771.3_570.S	5	147154344	additive	21.14 	5	147394101	147394151
HP.express.NM_008512.3_chr10_._127629957_127630095_46.S	1	185630493	partial-dominant	3.94 	NA	NA	NA
HP.express.scl0012443.2_42.S	7	80753899	partial-dominant	4.48 	7	152116898	152116948
HP.express.scl36043.4_243.S	9	38635892	partial-dominant	6.26 	9	35368818	35368868
HP.express.scl0004173.1_12.S	5	130441150	partial-dominant	13.31 	5	130476331	130476381
HP.express.GI_20823095.S	4	98385532	partial-dominant	3.92 	2	25634575	25634776
HP.express.scl40538.6.1_45.S	11	6312108	additive	64.95 	11	6328290	6328340
HP.express.scl30734.8.1_4.S	7	119414748	partial-dominant	5.36 	7	127330025	127330075
HP.express.scl52754.4_241.S	19	16497086	partial-dominant	5.22 	19	10576377	10576427
HP.express.scl0017472.1_81.S	1	68556856	partial-dominant	3.85 	5	105546622	105546672
HP.express.scl48171.9_97.S	19	44953279	partial-dominant	3.86 	16	94719457	94719507
HP.express.scl54708.1.2273_36.S	2	173920465	partial-dominant	4.21 	X	101706809	101706859
HP.express.scl0171284.1_49.S	6	134971459	partial-dominant	4.77 	11	46484413	46484463
HP.express.scl0399569.1_107.S	2	92814198	additive	30.17 	2	93033283	93033333
HP.express.scl52143.1_407.S	9	32552707	partial-dominant	4.09 	18	32394432	32394482
HP.express.GI_46358377.S	7	129710003	partial-dominant	3.93 	7	127551121	127551171
HP.express.scl46397.1.56_42.S	9	85633377	partial-dominant	4.28 	14	48518755	48518805
HP.express.scl48666.10.1_121.S	19	25274847	partial-dominant	3.94 	16	20308687	20308737
HP.express.GI_38080850.S	7	151056040	partial-dominant	4.12 	NA	NA	NA
HP.express.scl066680.1_207.S	7	127098882	partial-dominant	3.88 	NA	NA	NA
HP.express.scl36353.20.1_79.S	9	120828626	additive	15.00 	9	118980349	118980399
HP.express.GI_38076343.S	13	99974498	dominant	4.16 	NA	NA	NA
HP.express.scl37010.9.16_21.S	9	44866721	additive	44.46 	9	45218247	45218297
HP.express.ri.3110043M12.ZX00071H22.AK014174.1627.S	1	17297861	partial-dominant	4.69 	19	3871622	3871672
HP.express.scl0004100.1_55.S	10	68389546	partial-dominant	4.29 	5	124527212	124527262
HP.express.GI_38084579.S	4	141465582	dominant	3.91 	NA	NA	NA
HP.express.scl23093.1.1_122.S	3	80915629	partial-dominant	6.61 	3	69364444	69364494
HP.express.scl43661.2_29.S	13	96545269	additive	27.94 	13	96371861	96371911
HP.express.scl0378430.1_272.S	7	17545879	partial-dominant	7.36 	7	19574200	19574250
HP.express.ri.E530003F24.PX00319I07.AK054552.3488.S	17	83252865	partial-dominant	4.56 	13	90253162	90253212
HP.express.ri.E430002N07.PX00096J12.AK088049.2445.S	9	110939171	partial-dominant	4.41 	NA	NA	NA
HP.express.scl2428.1.1_311.S	8	89785559	partial-dominant	4.00 	4	57372961	57373011
HP.express.GI_38077163.S	4	66474531	partial-dominant	4.15 	15	99843696	99843746
HP.express.scl0223869.1_244.S	15	98955790	partial-dominant	5.10 	15	97864700	97864750
HP.express.scl22697.4_102.S	1	32391447	partial-dominant	4.33 	3	115603974	115604024
HP.express.scl0003840.1_14.S	19	16497086	partial-dominant	5.32 	10	6922970	6923020
HP.express.scl35489.7_147.S	9	95359843	partial-dominant	5.76 	9	96233277	96233327
HP.express.scl0109037.1_260.S	11	118156487	partial-dominant	4.59 	11	121158996	121159046
HP.express.ri.D430021F02.PX00194C19.AK084981.2241.S	10	124928036	partial-dominant	5.08 	8	71816942	71816992
HP.express.scl53402.1.1_64.S	19	60010365	partial-dominant	4.18 	19	8927981	8928031
HP.express.ri.B130050B18.PX00158H09.AK045237.2884.S	4	44245572	additive	20.92 	4	44027921	44027971
HP.express.scl00035.1_45.S	7	106797979	additive	16.20 	7	107647289	107647339
HP.express.scl16639.44.189_5.S	1	180701489	partial-dominant	4.14 	1	71636704	71636754
HP.express.scl16130.4.1_10.S	1	192407631	partial-dominant	5.53 	1	156088754	156088804
HP.express.scl33485.7_10.S	10	48097685	partial-dominant	4.00 	8	96916361	96916411
HP.express.ri.B130038I01.PX00158I07.AK045126.3314.S	2	115643139	partial-dominant	9.30 	2	115823629	115823679
HP.express.GI_28523679.S	6	92514577	partial-dominant	4.46 	13	22123777	22123827
HP.express.GI_38082940.S	1	58111588	partial-dominant	3.98 	17	89036331	89036381
HP.express.GI_20925631.I	9	62851892	partial-dominant	5.25 	NA	NA	NA
HP.express.scl28047.15_452.S	7	127098882	partial-dominant	5.07 	5	23325848	23325898
HP.express.scl022297.2_84.S	9	111095398	partial-dominant	4.11 	6	89884241	89884291
HP.express.scl0019126.2_253.S	5	43855369	partial-dominant	9.38 	5	44384948	44384998
HP.express.GI_38073561.S	10	40093455	partial-dominant	4.47 	1	159257727	159257777
HP.express.scl0072154.1_145.S	11	32010903	partial-dominant	5.04 	5	138901693	138901743
HP.express.scl21941.24.1_72.S	5	117307584	partial-dominant	4.39 	3	89143651	89143701
HP.express.scl34573.4.1_45.S	8	85313634	partial-dominant	5.81 	8	86534280	86534330
HP.express.scl019272.9_136.S	10	28315752	partial-dominant	11.28 	10	28316951	28317001
HP.express.scl17348.11.20_75.S	1	117932705	partial-dominant	3.88 	1	157534153	157534203
HP.express.scl21750.9_632.S	3	104607447	partial-dominant	6.19 	3	101662981	101663031
HP.express.ri.C130053D24.PX00170G18.AK081622.1830.S	1	11903740	additive	25.76 	1	11923689	11923739
HP.express.scl40195.1.56_13.S	11	58057719	partial-dominant	9.19 	11	57614753	57614803
HP.express.scl0003702.1_48.S	11	104772520	partial-dominant	3.89 	13	49305467	49305517
HP.express.scl0215160.4_168.S	5	134520836	partial-dominant	5.27 	5	136119958	136120008
HP.express.scl25432.1.1_21.S	3	96456772	partial-dominant	4.94 	4	53585534	53585584
HP.express.scl068845.7_1.S	9	24593763	partial-dominant	5.15 	7	52414392	52414442
HP.express.scl00102058.2_282.S	15	100867357	partial-dominant	4.13 	8	127417037	127417087
HP.express.scl30278.20_528.S	6	32252143	partial-dominant	15.78 	6	29909422	29909472
HP.express.scl0022619.2_3.S	9	37895400	partial-dominant	14.75 	9	37455508	37455558
HP.express.scl45735.13_394.S	14	33906332	partial-dominant	9.19 	14	34191150	34191200
HP.express.scl41816.3.1_173.S	9	62851892	partial-dominant	4.71 	11	18003166	18003216
HP.express.scl0004113.1_27.S	5	40439225	partial-dominant	4.36 	5	31918790	31918840
HP.express.scl22906.13_309.S	16	50727860	partial-dominant	4.29 	3	94235197	94235247
HP.express.scl44126.11.1_57.S	7	18888429	partial-dominant	5.45 	13	31911609	31911659
HP.express.scl41504.3.1_1.S	11	62718045	partial-dominant	8.66 	11	59019205	59019255
HP.express.scl34980.20_532.S	4	71230128	partial-dominant	4.25 	8	27139565	27139615
HP.express.scl43618.1.1_92.S	13	99793879	partial-dominant	9.81 	13	99695000	99695050
HP.express.IGKV9.120_V00804.J00566_Ig_kappa_variable_9.120_12.S	15	18084710	partial-dominant	4.84 	NA	NA	NA
HP.express.scl0014455.1_87.S	1	163036833	additive	29.99 	NA	NA	NA
HP.express.scl22594.5_86.S	12	101866183	partial-dominant	4.07 	3	132773463	132773513
HP.express.scl069126.1_46.S	9	32552707	partial-dominant	4.44 	3	14606308	14606358
HP.express.scl00319513.1_270.S	2	130777723	partial-dominant	10.33 	2	130244024	130244074
HP.express.scl00242521.1_200.S	4	89606222	partial-dominant	6.07 	4	88365624	88365674
HP.express.ri.B830020C22.PX00073O18.AK080989.2917.S	1	39913615	partial-dominant	4.17 	2	42506033	42506083
HP.express.scl015441.12_277.S	4	136230463	partial-dominant	8.30 	4	137798951	137799001
HP.express.GI_38093554.S	1	22671798	partial-dominant	3.86 	NA	NA	NA
HP.express.scl50767.4_663.S	17	35970977	partial-dominant	5.05 	17	36002274	36002324
HP.express.GI_38074488.S	18	24320292	partial-dominant	4.86 	NA	NA	NA
