trait	chr	pos	QTL_Type	logP_AD	DGE_chr	DGE_start	DGE_end
LUNG.express.gi_21618877_gb_BC031849.1__100_d_6_2.S	1	46274923	partial-dominant	4.22 	NA	NA	NA
LUNG.express.scl066231.1_52.S	14	17467048	partial-dominant	8.89 	14	14781720	14781770
LUNG.express.scl18767.2.1_173.S	2	120770500	partial-dominant	10.80 	2	120954101	120954151
LUNG.express.scl29214.5.1_304.S	6	27477711	partial-dominant	6.14 	6	29119267	29119317
LUNG.express.scl072511.4_96.S	1	32555164	partial-dominant	3.91 	3	45085940	45085990
LUNG.express.GI_38077097.S	1	150739734	partial-dominant	3.83 	15	84778697	84778747
LUNG.express.scl0030926.1_227.S	1	151676987	partial-dominant	3.82 	7	144660122	144660172
LUNG.express.scl49804.1.18_12.S	5	54239125	partial-dominant	4.14 	17	51931513	51931563
LUNG.express.GI_38074173.S	17	7341224	partial-dominant	4.37 	1	28833450	28833500
LUNG.express.scl33748.23.1_11.S	14	16941081	partial-dominant	5.11 	8	72345190	72345240
LUNG.express.GI_38081276.S	1	91001477	partial-dominant	4.08 	NA	NA	NA
LUNG.express.ri.E130308H24.PX00209C22.AK053787.1227.S	18	26919656	partial-dominant	3.94 	11	77796481	77796531
LUNG.express.scl23919.20.1_50.S	1	192407631	partial-dominant	3.80 	4	118035939	118035989
LUNG.express.ri.E430005I09.PX00097F17.AK088176.2434.S	13	11193693	partial-dominant	4.61 	13	9172889	9172939
LUNG.express.scl15890.11.1_28.S	15	41057624	partial-dominant	4.08 	1	177531617	177531667
LUNG.express.ri.9430086G22.PX00316I15.AK079149.2883.S	2	92217321	partial-dominant	3.80 	11	77983704	77983754
LUNG.express.scl0215015.1_6.S	1	157588821	additive	22.77 	1	158611230	158611280
LUNG.express.scl26985.7_260.S	18	42570877	partial-dominant	3.82 	5	146007866	146007916
LUNG.express.scl1293.1.1_64.S	16	30424190	partial-dominant	4.05 	16	30511133	30511183
LUNG.express.scl29888.9.1_8.S	6	71760118	partial-dominant	7.29 	6	72103717	72103767
LUNG.express.scl32859.16_106.S	7	109151732	partial-dominant	5.73 	7	29573343	29573393
LUNG.express.GI_38080876.S	8	123720769	partial-dominant	8.38 	NA	NA	NA
LUNG.express.scl00320948.1_74.S	1	141417567	partial-dominant	4.01 	3	132343118	132343168
LUNG.express.scl39960.2_268.S	11	72978371	partial-dominant	9.37 	11	72989225	72989275
LUNG.express.ri.6030434H13.PX00056P04.AK031451.3057.S	16	54656264	partial-dominant	3.89 	19	27484401	27484451
LUNG.express.GI_38080808.S	3	59629544	partial-dominant	3.82 	NA	NA	NA
LUNG.express.scl29127.1.27_149.S	4	27943470	partial-dominant	3.91 	6	38383201	38383251
LUNG.express.scl0014702.1_273.S	1	21932421	partial-dominant	3.90 	14	20694780	20694830
LUNG.express.scl52206.9_527.S	18	21287149	partial-dominant	10.47 	18	21186504	21186554
LUNG.express.ri.3830430K15.PX00007B04.AK028375.954.S	10	20971210	partial-dominant	3.84 	NA	NA	NA
LUNG.express.scl35732.23.1_51.S	9	73368786	partial-dominant	4.54 	9	61765323	61765373
LUNG.express.scl10074.1.1_80.S	1	141417567	partial-dominant	4.26 	5	152030209	152030259
LUNG.express.scl9636.1.1_309.S	7	29086894	partial-dominant	6.71 	7	30566364	30566414
LUNG.express.scl0080744.1_301.S	6	86363506	partial-dominant	3.90 	2	77733754	77733804
LUNG.express.scl00211496.1_177.S	6	92514577	partial-dominant	4.27 	17	53864153	53864203
LUNG.express.GI_38085335.S	1	37181393	partial-dominant	4.30 	NA	NA	NA
LUNG.express.ri.B230213E18.PX00069D20.AK045580.1641.S	6	118022343	additive	24.23 	6	118416811	118416861
LUNG.express.scl0017688.1_95.S	4	87055009	partial-dominant	3.83 	17	88390099	88390149
LUNG.express.scl33597.11_333.S	8	86972515	partial-dominant	4.25 	NA	NA	NA
LUNG.express.GI_38080904.S	1	176722287	partial-dominant	5.48 	NA	NA	NA
LUNG.express.ri.E030038D23.PX00206H01.AK087243.1604.S	2	170413806	partial-dominant	4.77 	6	116083603	116083653
LUNG.express.scl35955.1.154_0.S	9	43879730	partial-dominant	4.35 	9	44187081	44187131
LUNG.express.GI_38076813.S	15	41057624	partial-dominant	4.71 	14	54482581	54482631
LUNG.express.MJ.500.46_196.S	5	130226896	dominant	3.86 	NA	NA	NA
LUNG.express.scl073354.1_302.S	7	87762552	partial-dominant	5.23 	7	87494032	87494082
LUNG.express.scl073661.1_203.S	6	134399785	additive	19.88 	6	134396640	134396690
LUNG.express.scl000296.1_62.S	3	85048548	partial-dominant	4.16 	14	69867334	69867384
LUNG.express.scl0319258.2_124.S	11	47593199	partial-dominant	4.75 	11	44462944	44462994
LUNG.express.scl30286.11_185.S	14	68964084	partial-dominant	4.17 	6	29487048	29487098
LUNG.express.GI_38086264.S	5	114660896	partial-dominant	3.91 	NA	NA	NA
LUNG.express.scl54439.8.1_27.S	10	88796691	partial-dominant	4.13 	X	7536870	7536920
LUNG.express.scl53767.6_256.S	2	128617818	partial-dominant	6.24 	X	139286696	139286746
LUNG.express.ri.4933407L23.PX00020A08.AK030165.2835.S	2	171552098	partial-dominant	5.80 	11	93911664	93911714
LUNG.express.scl33211.11.6_30.S	8	123720769	partial-dominant	4.56 	8	125724605	125724655
LUNG.express.scl0109267.3_30.S	5	145942671	partial-dominant	4.23 	5	136436849	136436899
LUNG.express.GI_38077087.S	5	52155127	partial-dominant	4.03 	NA	NA	NA
LUNG.express.scl0171212.11_63.S	10	88796691	partial-dominant	3.79 	11	57599480	57599530
LUNG.express.ri.D630015C01.PX00196H05.AK052657.3027.S	11	17204963	partial-dominant	4.71 	19	7655763	7655813
LUNG.express.scl18001.16.1_91.S	1	43506210	partial-dominant	12.49 	1	44237818	44237868
LUNG.express.scl52128.21_609.S	18	34074222	partial-dominant	5.28 	18	34479452	34479502
LUNG.express.scl36679.7.1_96.S	9	77580824	partial-dominant	4.28 	9	78056967	78057017
LUNG.express.GI_38079279.S	7	123277679	partial-dominant	3.89 	NA	NA	NA
LUNG.express.scl46226.15_28.S	7	55319505	partial-dominant	3.82 	14	60921154	60921204
LUNG.express.scl51346.13.1_11.S	12	6279225	dominant	3.78 	18	63170604	63170654
LUNG.express.ri.A930014N22.PX00066O23.AK044472.2055.S	12	114059950	partial-dominant	3.81 	9	46090272	46090322
LUNG.express.scl0104598.2_115.S	2	166455786	partial-dominant	3.83 	11	53416260	53416310
LUNG.express.scl069936.1_70.S	2	93119534	additive	21.58 	2	93151639	93151689
LUNG.express.ri.A230061N24.PX00128G01.AK038775.4950.S	4	58831722	partial-dominant	4.43 	4	58843673	58843723
LUNG.express.scl49555.11.1_9.S	17	84146762	additive	17.25 	17	84230759	84230809
LUNG.express.scl0021941.2_224.S	14	41430391	partial-dominant	4.00 	4	144858985	144859035
LUNG.express.ri.C130039D01.PX00168P14.AK048183.2218.S	10	60429629	partial-dominant	4.13 	8	91260378	91260428
LUNG.express.scl29662.1.122_30.S	6	108616213	partial-dominant	13.05 	6	108782980	108783030
LUNG.express.scl16062.1.39_29.S	9	33487069	dominant	4.32 	1	162539839	162539889
LUNG.express.GI_8393674.S	9	107917976	partial-dominant	3.86 	7	51447660	51447710
LUNG.express.scl43550.14_339.S	13	104051588	partial-dominant	7.19 	13	104932378	104932428
LUNG.express.GI_38090087.S	3	142099544	partial-dominant	4.19 	NA	NA	NA
LUNG.express.GI_28490341.S	7	30691429	partial-dominant	4.05 	9	35478854	35478904
LUNG.express.gi_31981889_ref_NM_009735.2__43_a_28_2.S	1	150739734	partial-dominant	3.91 	NA	NA	NA
LUNG.express.scl28761.2_42.S	16	23797201	partial-dominant	4.15 	6	85816589	85816639
LUNG.express.scl0051788.1_274.S	3	136025605	partial-dominant	8.56 	NA	NA	NA
LUNG.express.scl43172.15_129.S	12	59183396	partial-dominant	4.09 	12	66163950	66164000
LUNG.express.scl24655.6_237.S	11	14267280	partial-dominant	4.07 	4	151659159	151659209
LUNG.express.scl44342.6.5_4.S	13	105011553	partial-dominant	3.86 	13	115618708	115618758
LUNG.express.scl0000102.1_16_REVCOMP.S	2	71112704	partial-dominant	3.93 	16	84835745	84835795
LUNG.express.GI_20342513.S	2	107081046	partial-dominant	6.01 	NA	NA	NA
LUNG.express.scl069902.2_6.S	15	26481133	partial-dominant	4.87 	4	138903837	138903887
LUNG.express.ri.4833412N02.PX00028M15.AK014688.1659.S	16	56489096	partial-dominant	3.84 	5	23909630	23909680
LUNG.express.scl00328468.1_58.S	4	147360389	partial-dominant	6.03 	11	3085859	3085909
LUNG.express.GI_20825812.S	1	68556856	partial-dominant	4.19 	1	156052555	156052605
LUNG.express.ri.A530092L01.PX00143M12.AK041221.2578.S	15	50416638	partial-dominant	4.22 	5	151266768	151266818
LUNG.express.scl20093.12_166.S	3	142297754	partial-dominant	3.84 	2	153228441	153228491
LUNG.express.ri.9530080J05.PX00114M19.AK035642.2775.S	18	61968734	partial-dominant	6.53 	18	60861381	60861431
LUNG.express.scl43662.2_474.S	13	94002526	partial-dominant	4.50 	13	96281771	96281821
LUNG.express.scl0004131.1_136.S	14	61919288	partial-dominant	4.09 	5	76746830	76746880
LUNG.express.scl0399569.1_107.S	2	92814198	partial-dominant	14.67 	2	93033283	93033333
LUNG.express.scl21745.5.1_164.S	3	102324541	partial-dominant	5.23 	3	102581420	102581470
LUNG.express.scl072429.2_21.S	15	41057624	partial-dominant	4.73 	4	59030579	59030629
LUNG.express.scl47678.5.1_248.S	15	82944724	partial-dominant	7.31 	15	83374949	83374999
LUNG.express.scl50024.4.1_14.S	17	39127824	partial-dominant	7.75 	17	34479157	34479207
LUNG.express.scl0017523.2_246.S	17	66071596	partial-dominant	3.84 	11	87617039	87617089
LUNG.express.ri.D130046C19.PX00184D09.AK051399.1407.S	15	23553686	partial-dominant	7.18 	15	26770474	26770524
LUNG.express.GI_38090024.S	9	100278877	partial-dominant	14.93 	9	100453138	100453188
LUNG.express.GI_31088857.S	17	35276617	additive	21.85 	17	35404112	35404162
LUNG.express.scl40131.12_470.S	1	141417567	partial-dominant	3.96 	11	61262017	61262067
LUNG.express.scl51953.1.12_171.S	7	52643925	partial-dominant	4.03 	18	52855134	52855184
LUNG.express.scl0012631.1_129.S	2	113101520	partial-dominant	3.95 	19	5494949	5494999
LUNG.express.ri.4832420L08.PX00102P20.AK029315.2950.S	3	158042515	partial-dominant	4.28 	3	159576027	159576077
LUNG.express.scl0022350.2_262.S	11	108750591	partial-dominant	4.30 	17	6942896	6942946
LUNG.express.scl50393.1.1_60.S	1	115024490	partial-dominant	4.24 	17	88932437	88932487
LUNG.express.scl19723.19_232.S	5	74594494	partial-dominant	3.93 	2	5817500	5817550
LUNG.express.ri.9330177P18.PX00107C22.AK034324.4024.S	14	122058785	partial-dominant	11.51 	14	121979185	121979235
LUNG.express.GI_38084727.S	1	162450321	dominant	3.91 	18	44650862	44650912
LUNG.express.scl51021.4.1_80.S	7	87777373	partial-dominant	3.96 	17	24182599	24182649
LUNG.express.scl51909.5_156.S	1	141417567	partial-dominant	3.76 	18	58838701	58838751
LUNG.express.scl16161.8_304.S	1	151748240	partial-dominant	5.18 	1	153739784	153739834
LUNG.express.scl45684.12_151.S	14	41999902	partial-dominant	5.01 	14	41720021	41720071
LUNG.express.scl17781.7.1_157.S	1	75283346	partial-dominant	5.20 	1	75195812	75195862
LUNG.express.scl45682.5.1_217.S	14	34609157	partial-dominant	10.93 	14	41862471	41862521
LUNG.express.scl0001265.1_61.S	16	86457738	partial-dominant	3.95 	11	100916809	100916859
LUNG.express.scl0002363.1_8.S	7	47672376	partial-dominant	3.95 	12	117673082	117673132
LUNG.express.scl26794.4.1_114.S	5	16220992	partial-dominant	4.49 	5	24256841	24256891
LUNG.express.scl49778.7_54.S	3	142808694	partial-dominant	4.43 	17	56156254	56156304
LUNG.express.scl45730.1.739_115.S	6	76131992	partial-dominant	4.72 	14	34999302	34999352
LUNG.express.scl0073176.1_325.S	1	153102842	partial-dominant	12.01 	NA	NA	NA
LUNG.express.scl50917.9.3_9.S	17	28916054	partial-dominant	8.25 	17	28914695	28914745
LUNG.express.scl0027494.1_176.S	16	48297719	partial-dominant	4.32 	X	141884993	141885043
LUNG.express.scl26091.22.1_56.S	9	40929668	partial-dominant	4.02 	5	122071270	122071320
LUNG.express.ri.A530024C08.PX00140M12.AK040772.1163.S	14	24425422	partial-dominant	4.08 	1	10199321	10199371
LUNG.express.scl42772.1.2_144.S	3	90564724	partial-dominant	3.77 	12	111476591	111476641
LUNG.express.scl0002227.1_9.S	13	74484543	partial-dominant	4.91 	18	67293502	67293552
LUNG.express.scl52249.2.1732_190.S	18	15136339	partial-dominant	9.09 	18	11017479	11017529
LUNG.express.scl0116940.11_15.S	4	5721694	partial-dominant	4.83 	4	3542140	3542190
LUNG.express.ri.9930016I07.PX00119D04.AK079432.823.S	5	114660896	partial-dominant	5.56 	5	115348098	115348148
LUNG.express.scl52308.5.1_95.S	16	58539160	dominant	3.95 	19	61300486	61300536
LUNG.express.scl18698.17.92_11.S	2	126929073	partial-dominant	12.28 	2	127573761	127573811
LUNG.express.scl21735.2.1_5.S	1	67023705	partial-dominant	3.97 	3	103535816	103535866
LUNG.express.scl43480.1_486.S	10	90522899	partial-dominant	3.79 	13	115090231	115090281
LUNG.express.scl41503.4_653.S	5	43571261	partial-dominant	3.97 	11	59146908	59146958
LUNG.express.scl32669.8.1_3.S	7	52843550	partial-dominant	4.40 	7	52959876	52959926
LUNG.express.scl32282.14.1_19.S	7	109556850	partial-dominant	12.31 	7	109386091	109386141
LUNG.express.scl20094.10_51.S	2	153157012	additive	25.93 	2	153158810	153158860
LUNG.express.scl20797.28_28.S	2	71612296	partial-dominant	11.85 	2	71695969	71696019
LUNG.express.scl22661.11.1_68.S	3	122176960	partial-dominant	14.37 	3	122558746	122558796
LUNG.express.scl064660.1_30.S	11	5684549	partial-dominant	4.23 	11	5604337	5604387
LUNG.express.scl0021339.1_180.S	1	185385632	partial-dominant	7.80 	NA	NA	NA
LUNG.express.ri.C330006F04.PX00075H21.AK049135.1919.S	5	21254489	partial-dominant	6.00 	5	21206862	21206912
LUNG.express.scl0020588.1_305.S	9	110408954	partial-dominant	4.98 	9	110141732	110141782
LUNG.express.scl52707.12_170.S	1	66782643	partial-dominant	5.06 	19	12541355	12541405
LUNG.express.scl45388.15_69.S	15	33389748	partial-dominant	4.35 	14	68294812	68294862
LUNG.express.scl52628.17.1_63.S	19	25196336	additive	30.06 	19	24994981	24995031
LUNG.express.scl17207.4_5.S	18	70385942	partial-dominant	4.11 	1	174247786	174247836
LUNG.express.scl26917.22_260.S	3	129089561	partial-dominant	5.19 	5	9481570	9481620
LUNG.express.scl0056291.2_161.S	4	129630675	partial-dominant	3.93 	14	45991005	45991055
LUNG.express.GI_38081730.S	15	38978160	partial-dominant	5.23 	17	16984900	16984950
LUNG.express.ri.D130023B06.PX00183O17.AK051247.2070.S	6	94255381	partial-dominant	4.20 	1	68638250	68638300
LUNG.express.scl32359.14_428.S	7	104211688	partial-dominant	10.92 	7	104213185	104213235
LUNG.express.scl0013655.2_49.S	5	104382637	partial-dominant	4.17 	14	70479617	70479667
LUNG.express.GI_38050467.S	5	39180145	partial-dominant	4.54 	1	117845886	117845936
LUNG.express.scl066335.13_14.S	15	33180179	partial-dominant	5.38 	15	38621553	38621603
LUNG.express.scl0102378.1_94.S	9	34195543	partial-dominant	10.13 	9	34992435	34992485
LUNG.express.scl20901.11.1_2.S	19	47636600	partial-dominant	3.96 	2	58632418	58632468
LUNG.express.scl0066932.2_18.S	1	192407631	partial-dominant	4.00 	10	80004909	80004959
LUNG.express.scl15934.8.1_70.S	1	173631425	partial-dominant	5.20 	1	173448386	173448436
LUNG.express.scl013717.1_13.S	1	62750655	partial-dominant	4.17 	5	135178798	135178848
LUNG.express.scl0030963.1_36.S	5	34170299	partial-dominant	3.86 	NA	NA	NA
LUNG.express.scl069967.2_48.S	11	32951216	partial-dominant	5.39 	18	35714085	35714135
LUNG.express.gi_21618877_gb_BC031849.1__100_a_56_1.S	16	28404541	partial-dominant	4.73 	NA	NA	NA
LUNG.express.scl22302.4.1_47.S	14	31996565	partial-dominant	4.45 	3	27765020	27765070
LUNG.express.ri.F830008K13.PL00004L08.AK089685.4300.S	19	43005928	partial-dominant	4.34 	NA	NA	NA
LUNG.express.scl068994.3_303.S	6	5519360	partial-dominant	3.87 	19	20497183	20497233
LUNG.express.scl53138.6.256_168.S	1	178047217	partial-dominant	4.50 	19	40922883	40922933
LUNG.express.scl014130.1_14.S	5	64403537	partial-dominant	3.82 	1	172891167	172891217
LUNG.express.scl000226.1_3.S	7	106484960	additive	21.05 	7	107713735	107713785
LUNG.express.scl32057.1.564_6.S	15	26481133	dominant	3.84 	7	133839537	133839587
LUNG.express.GI_28537044.S	3	142297754	partial-dominant	4.51 	9	36443501	36443551
LUNG.express.scl52647.14.1_31.S	19	23240160	additive	25.35 	19	23377768	23377818
LUNG.express.scl47382.1.1_17.S	15	12093888	partial-dominant	4.47 	15	12465607	12465657
LUNG.express.scl00218103.1_155.S	8	96772693	partial-dominant	3.84 	13	23914430	23914480
LUNG.express.GI_6754137.S	17	35276617	partial-dominant	5.77 	NA	NA	NA
LUNG.express.scl53342.2_24.S	19	12356489	additive	19.11 	19	12539635	12539685
LUNG.express.scl067165.1_20.S	9	117827781	partial-dominant	4.87 	11	22904313	22904363
LUNG.express.ri.9530014N24.PX00111F18.AK035319.1432.S	3	84298751	partial-dominant	4.05 	13	84398371	84398421
LUNG.express.GI_38081942.S	1	78684189	partial-dominant	4.18 	5	117022762	117022812
LUNG.express.scl0233863.1_140.S	7	132784790	additive	19.43 	7	132784660	132784710
LUNG.express.GI_38093687.S	9	75877687	partial-dominant	4.15 	NA	NA	NA
LUNG.express.GI_38083481.S	13	63973239	partial-dominant	3.81 	NA	NA	NA
LUNG.express.ri.B930017C15.PX00163A23.AK047076.2659.S	17	37658709	partial-dominant	4.07 	9	102445165	102445215
LUNG.express.GI_38088704.S	8	22905716	partial-dominant	4.09 	NA	NA	NA
LUNG.express.scl071434.1_160.S	8	117676036	partial-dominant	4.08 	7	149265584	149265634
LUNG.express.GI_31542957.S	13	92878814	partial-dominant	4.20 	13	23773350	23773400
LUNG.express.scl067138.11_4.S	19	11733365	partial-dominant	3.96 	6	57568611	57568661
LUNG.express.scl36908.4.1_0.S	5	130226896	dominant	3.90 	9	57029104	57029154
LUNG.express.scl43035.1_679.S	7	57903543	dominant	3.80 	12	81219983	81220033
LUNG.express.scl0330636.2_2.S	7	125495459	partial-dominant	9.34 	7	125629333	125629383
LUNG.express.scl32742.5.1_10.S	18	52947124	partial-dominant	4.09 	7	51040267	51040317
LUNG.express.IGKV4.81_AJ231215_Ig_kappa_variable_4.81_15.S	1	176925254	partial-dominant	4.28 	NA	NA	NA
LUNG.express.IGKV5.45_AJ235974_Ig_kappa_variable_5.45_8.S	7	37211622	partial-dominant	4.89 	NA	NA	NA
LUNG.express.scl019294.2_27.S	12	28665483	partial-dominant	4.01 	7	20315974	20316024
LUNG.express.scl0216225.15_54.S	5	104572663	partial-dominant	5.04 	10	88390834	88390884
LUNG.express.scl34019.2.1_17.S	2	92814198	partial-dominant	4.32 	8	19201213	19201263
LUNG.express.GI_25048806.S	13	57139015	partial-dominant	4.05 	4	24430143	24430193
LUNG.express.GI_38091455.S	19	22509236	partial-dominant	3.96 	NA	NA	NA
LUNG.express.scl0018514.2_78.S	1	169907733	partial-dominant	8.56 	NA	NA	NA
LUNG.express.scl49475.21_477.S	19	35692392	partial-dominant	3.88 	16	4938174	4938224
LUNG.express.scl29055.1_549.S	9	83765827	partial-dominant	3.81 	6	47530473	47530523
LUNG.express.scl021981.1_87.S	12	112559205	additive	18.23 	12	113067117	113067167
LUNG.express.scl34186.14_327.S	14	46697606	partial-dominant	3.94 	8	126476631	126476681
LUNG.express.ri.2610206C24.ZX00061L15.AK011898.2038.S	18	33955510	partial-dominant	5.25 	18	32069162	32069212
LUNG.express.scl0002677.1_6.S	11	108977608	partial-dominant	4.36 	4	41062741	41062791
LUNG.express.mmu.miR.135a.miRNA.Tagged.Template.S	3	95293508	partial-dominant	3.84 	NA	NA	NA
LUNG.express.scl35051.5_11.S	18	70077248	partial-dominant	5.33 	8	17215306	17215356
LUNG.express.ri.A630039F22.PX00145N21.AK041805.709.S	5	145200113	partial-dominant	3.77 	NA	NA	NA
LUNG.express.RandomSeq87.S	2	23949060	partial-dominant	3.84 	NA	NA	NA
LUNG.express.scl49371.8_144.S	15	89705611	partial-dominant	3.78 	16	17793077	17793127
LUNG.express.scl0001135.1_37.S	3	103802761	dominant	4.40 	6	29361749	29361799
LUNG.express.scl39079.4_283.S	10	24664975	partial-dominant	5.83 	10	24318187	24318237
LUNG.express.GI_38080586.S	3	57627114	partial-dominant	4.88 	5	124407403	124407453
LUNG.express.ri.6330444E07.PX00009F12.AK078100.886.S	1	145781240	partial-dominant	4.67 	9	50363031	50363081
LUNG.express.scl50874.3.1_1.S	12	11469323	partial-dominant	3.81 	17	31695676	31695726
LUNG.express.scl067948.1_23.S	19	50367613	partial-dominant	3.87 	1	184246704	184246754
LUNG.express.ri.4933439M10.PX00021J24.AK017126.1965.S	12	69893134	partial-dominant	7.63 	NA	NA	NA
LUNG.express.scl0053413.2_143.S	11	116402796	partial-dominant	5.21 	11	116150923	116150973
