trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOT00000020900	5	4257641	4257641-10159945	partial-dominant	trans	1.91 	4.82 
ENSRNOT00000068778	8	23285252	23285252-23871000	partial-dominant	trans	1.91 	5.08 
ENSRNOT00000028701	5	4257641	4257641-7519882	partial-dominant	trans	1.91 	4.80 
ENSRNOT00000001164	11	71612075	68445212-72320574	partial-dominant	trans	1.91 	4.70 
ENSRNOT00000031511	15	34558666	32784538-34558666	partial-dominant	trans	1.91 	4.93 
ENSRNOT00000005347	7	108465369	106762428-109790083	partial-dominant	trans	1.91 	5.41 
ENSRNOT00000041411	19	21029434	19725863-21296415	partial-dominant	trans	1.91 	5.31 
ENSRNOT00000040785	19	10974374	10974374-56286682	partial-dominant	trans	1.91 	4.95 
ENSRNOT00000060424	5	48726054	16697795-161129992	partial-dominant	trans	1.91 	5.01 
ENSRNOT00000027666	7	108356957	106807083-109367127	partial-dominant	trans	1.91 	4.87 
ENSRNOT00000066583	11	29522338	29522338-30747473	partial-dominant	trans	1.91 	5.25 
ENSRNOT00000004042	19	26250879	21342253-26686500	partial-dominant	cis	1.90 	10.94 
ENSRNOT00000001333	18	18066728	17681275-18087020	partial-dominant	trans	1.90 	5.88 
ENSRNOT00000003432	6	14713014	13711764-47213220	partial-dominant	trans	1.90 	4.87 
ENSRNOT00000024655	7	109840203	107459685-110354300	partial-dominant	trans	1.90 	5.47 
ENSRNOT00000007092	15	34558666	17420062-34558666	partial-dominant	trans	1.90 	4.75 
ENSRNOT00000041596	7	108931738	52180243-109473686	partial-dominant	trans	1.90 	4.81 
ENSRNOT00000027116	1	239028990	23724449-240570428	overdominant	trans	1.90 	5.03 
ENSRNOT00000010418	3	149564077	68136530-149632300	partial-dominant	trans	1.90 	5.79 
ENSRNOT00000028038	10	96464821	96276108-97412846	partial-dominant	trans	1.90 	5.58 
ENSRNOT00000020197	5	4257641	4257641-32315436	partial-dominant	trans	1.90 	4.75 
ENSRNOT00000012094	15	34558666	34558666-34558666	partial-dominant	trans	1.90 	5.08 
ENSRNOT00000006947	10	94537492	93368937-94751568	partial-dominant	cis	1.90 	11.81 
ENSRNOT00000047246	7	108356957	106807083-109633675	partial-dominant	trans	1.90 	6.97 
ENSRNOT00000024992	19	28536052	26890601-29297277	partial-dominant	trans	1.90 	5.34 
ENSRNOT00000041023	7	108465369	106762428-109462001	partial-dominant	trans	1.90 	5.18 
ENSRNOT00000002933	7	108131694	106715623-110354300	partial-dominant	trans	1.90 	5.05 
ENSRNOT00000012258	7	108131694	107454682-108389425	partial-dominant	trans	1.89 	4.74 
ENSRNOT00000067298	19	30162950	29652488-30514303	partial-dominant	trans	1.89 	4.87 
ENSRNOT00000062080	5	71033204	69205738-72291125	partial-dominant	trans	1.89 	5.04 
ENSRNOT00000016325	7	108963987	106762428-109473686	partial-dominant	trans	1.89 	5.19 
ENSRNOT00000041537	19	48203893	48203893-55855835	partial-dominant	trans	1.89 	5.05 
ENSRNOT00000028024	4	145808897	145136618-146779552	dominant	trans	1.89 	4.84 
ENSRNOT00000024372	7	108465369	106762428-109462001	partial-dominant	trans	1.89 	4.89 
ENSRNOT00000060459	7	108131694	106807083-110354300	partial-dominant	trans	1.89 	4.87 
ENSRNOT00000006607	2	83625016	83452847-83957128	partial-dominant	trans	1.89 	4.93 
ENSRNOT00000010098	7	109171447	106762428-109462001	partial-dominant	trans	1.89 	6.07 
ENSRNOT00000028102	1	211616957	207742763-213847769	partial-dominant	cis	1.89 	5.36 
ENSRNOT00000002933	15	34558666	18723251-34558666	partial-dominant	trans	1.89 	4.83 
ENSRNOT00000020267	4	34048514	34048514-34073825	partial-dominant	trans	1.89 	4.78 
ENSRNOT00000058499	16	80562406	80026193-80611875	partial-dominant	trans	1.89 	11.12 
ENSRNOT00000026679	9	42643322	39731945-42670146	partial-dominant	trans	1.89 	5.03 
ENSRNOT00000045932	3	59311259	58990532-114674270	dominant	trans	1.89 	5.12 
ENSRNOT00000061924	2	32698537	32642869-213646392	partial-dominant	trans	1.89 	4.85 
ENSRNOT00000033633	5	7519882	4694434-10159945	partial-dominant	trans	1.89 	5.49 
ENSRNOT00000017476	7	108356957	106715623-109473686	partial-dominant	trans	1.89 	4.72 
ENSRNOT00000061751	5	7519882	5313085-10159945	partial-dominant	trans	1.89 	6.76 
ENSRNOT00000001247	7	108963987	106762428-109462001	partial-dominant	trans	1.89 	5.51 
ENSRNOT00000060185	7	108356957	106762428-109473686	partial-dominant	trans	1.88 	4.93 
ENSRNOT00000027215	7	108356957	106807083-109462001	partial-dominant	trans	1.88 	4.79 
ENSRNOT00000039392	19	56286682	55376978-56286682	partial-dominant	trans	1.88 	6.59 
ENSRNOT00000032627	7	108356957	89964629-109462001	partial-dominant	trans	1.88 	4.73 
ENSRNOT00000045107	10	64811854	63847553-66824409	partial-dominant	cis	1.88 	8.87 
ENSRNOT00000066025	1	234394033	231719542-259425521	partial-dominant	trans	1.88 	4.92 
ENSRNOT00000027763	5	4257641	4257641-127045587	partial-dominant	trans	1.88 	4.91 
ENSRNOT00000026325	3	10622315	10397386-13147563	partial-dominant	trans	1.88 	4.84 
ENSRNOT00000050809	5	32315436	29883057-32315436	partial-dominant	trans	1.88 	6.19 
ENSRNOT00000014661	7	34093876	34093876-34093876	partial-dominant	trans	1.88 	6.23 
ENSRNOT00000024086	20	10041144	10041144-12266172	partial-dominant	trans	1.88 	5.00 
ENSRNOT00000008317	15	34558666	34558666-34558666	partial-dominant	trans	1.88 	6.00 
ENSRNOT00000057789	7	108131694	107454682-109367127	partial-dominant	trans	1.88 	5.07 
ENSRNOT00000056344	15	34558666	22799982-34558666	partial-dominant	trans	1.88 	4.77 
ENSRNOT00000012608	3	141404842	139498066-141889703	partial-dominant	cis	1.88 	13.20 
ENSRNOT00000064242	1	44758769	44418105-45609569	partial-dominant	trans	1.87 	4.94 
ENSRNOT00000034232	1	57284245	49814497-59451150	partial-dominant	trans	1.87 	6.01 
ENSRNOT00000007573	2	83544545	73717141-246020918	partial-dominant	trans	1.87 	4.85 
ENSRNOT00000058479	15	34558666	32453019-34558666	partial-dominant	trans	1.87 	4.74 
ENSRNOT00000006160	3	14728161	13719021-147067691	partial-dominant	trans	1.87 	4.84 
ENSRNOT00000013800	4	5431017	4829871-108529009	dominant	cis	1.87 	4.71 
ENSRNOT00000052345	3	141672164	139498066-141889703	partial-dominant	trans	1.87 	5.04 
ENSRNOT00000060359	15	31903915	31903915-31903915	partial-dominant	trans	1.87 	16.60 
ENSRNOT00000015962	2	83625016	83027751-89258385	dominant	trans	1.87 	4.79 
ENSRNOT00000025476	4	81771666	34048514-82271916	overdominant	trans	1.87 	4.96 
ENSRNOT00000016250	5	4257641	4257641-172765693	partial-dominant	trans	1.87 	4.80 
ENSRNOT00000067712	16	11043127	11043127-11180050	partial-dominant	trans	1.86 	8.04 
ENSRNOT00000051139	5	4257641	4257641-4916353	partial-dominant	trans	1.86 	5.21 
ENSRNOT00000057224	17	86475100	86406226-86825886	partial-dominant	trans	1.86 	5.62 
ENSRNOT00000051411	6	33653271	33149434-39625324	dominant	trans	1.86 	4.83 
ENSRNOT00000007779	15	34558666	34558666-34558666	partial-dominant	trans	1.86 	4.82 
ENSRNOT00000065424	20	34535712	33665285-34788516	dominant	trans	1.86 	5.10 
ENSRNOT00000046584	19	39409121	39409121-39456251	partial-dominant	trans	1.86 	7.69 
ENSRNOT00000065356	11	61519901	60610416-61641303	partial-dominant	trans	1.86 	4.81 
ENSRNOT00000040847	2	55605515	55605515-56140495	partial-dominant	cis	1.86 	6.42 
ENSRNOT00000032163	11	82145217	82145217-82145217	partial-dominant	trans	1.85 	6.24 
ENSRNOT00000047113	20	4872732	4872732-4874087	partial-dominant	trans	1.85 	14.47 
ENSRNOT00000043950	20	4872732	4872732-4874087	partial-dominant	trans	1.85 	14.47 
ENSRNOT00000046011	11	78587802	32610566-79211876	partial-dominant	trans	1.85 	4.82 
ENSRNOT00000055689	15	24903747	24436940-58447179	partial-dominant	trans	1.85 	4.95 
ENSRNOT00000059210	19	10974374	10974374-56601975	dominant	trans	1.85 	4.75 
ENSRNOT00000056227	5	8527861	4257641-10270394	partial-dominant	trans	1.85 	5.09 
ENSRNOT00000008865	1	123331492	117767515-231923093	partial-dominant	trans	1.85 	4.74 
ENSRNOT00000000053	13	87243150	87191195-88121726	partial-dominant	cis	1.85 	8.58 
ENSRNOT00000037259	1	159028899	159028899-202058767	partial-dominant	trans	1.85 	4.88 
ENSRNOT00000055155	15	34558666	34558666-34558666	partial-dominant	trans	1.85 	5.16 
ENSRNOT00000023878	19	56471733	50767616-56490781	dominant	trans	1.85 	4.93 
ENSRNOT00000022132	7	108356957	106807083-110354300	partial-dominant	trans	1.85 	4.89 
ENSRNOT00000066075	5	86686078	84375577-93404342	partial-dominant	trans	1.85 	5.07 
ENSRNOT00000014925	4	82320114	78782604-86763430	partial-dominant	cis	1.85 	4.71 
ENSRNOT00000060041	5	7519882	4694434-63627835	partial-dominant	trans	1.84 	5.25 
ENSRNOT00000058497	15	34558666	34558666-34558666	partial-dominant	trans	1.84 	5.21 
ENSRNOT00000036020	14	16484725	16484725-17092472	partial-dominant	trans	1.84 	5.00 
ENSRNOT00000050209	4	145344991	145106673-148104488	partial-dominant	trans	1.84 	5.18 
ENSRNOT00000040841	2	59544616	57002105-59741138	dominant	trans	1.84 	5.76 
ENSRNOT00000025829	5	7519882	4694434-63627835	partial-dominant	trans	1.84 	5.13 
ENSRNOT00000012785	15	100503694	95466214-100609406	partial-dominant	trans	1.84 	5.68 
ENSRNOT00000060666	13	77913973	52750973-78051173	partial-dominant	trans	1.84 	4.71 
ENSRNOT00000037134	15	34558666	34558666-34558666	partial-dominant	trans	1.84 	5.69 
ENSRNOT00000028179	10	8035095	7324416-8256980	dominant	trans	1.84 	4.95 
ENSRNOT00000067804	1	194444082	119826796-198522226	partial-dominant	trans	1.84 	4.97 
ENSRNOT00000040427	7	62012625	53498151-64432967	partial-dominant	trans	1.84 	4.89 
ENSRNOT00000008360	7	2085945	1596792-7738402	additive	trans	1.84 	34.89 
ENSRNOT00000009669	19	56434451	21022939-56490781	dominant	trans	1.84 	4.81 
ENSRNOT00000025248	5	53425245	51427337-64068789	partial-dominant	trans	1.83 	5.51 
ENSRNOT00000047118	17	69970201	69920588-71765897	partial-dominant	trans	1.83 	5.03 
ENSRNOT00000025071	2	32398982	32000037-159546457	overdominant	trans	1.83 	4.77 
ENSRNOT00000019778	7	108356957	107234289-110354300	partial-dominant	trans	1.83 	5.31 
ENSRNOT00000061769	13	70201616	70201616-71190217	partial-dominant	trans	1.83 	4.92 
ENSRNOT00000067220	19	56286682	10232919-56286682	dominant	trans	1.83 	4.77 
ENSRNOT00000004128	19	10974374	10974374-56286682	partial-dominant	trans	1.83 	4.86 
ENSRNOT00000049033	19	56281970	41036865-56286682	overdominant	trans	1.83 	5.38 
ENSRNOT00000064039	17	70055932	69970201-71847797	partial-dominant	trans	1.83 	6.54 
ENSRNOT00000017785	5	4257641	4257641-4916353	partial-dominant	trans	1.83 	4.84 
ENSRNOT00000032634	5	4257641	4257641-32315436	partial-dominant	trans	1.83 	4.77 
ENSRNOT00000011166	8	24260347	24260347-24607425	partial-dominant	trans	1.83 	10.69 
ENSRNOT00000061199	4	25255974	3101579-26227778	partial-dominant	cis	1.83 	5.38 
ENSRNOT00000065785	2	85617752	25495343-93334092	partial-dominant	trans	1.83 	5.70 
ENSRNOT00000013408	18	61990930	61990930-61990930	partial-dominant	trans	1.83 	6.00 
ENSRNOT00000066906	19	43211136	41036865-46233151	partial-dominant	trans	1.82 	4.71 
ENSRNOT00000032077	2	241074451	241024665-242083200	dominant	trans	1.82 	5.07 
ENSRNOT00000006008	4	83392807	82477109-84433657	partial-dominant	trans	1.82 	5.09 
ENSRNOT00000020328	7	108356957	106762428-109473686	partial-dominant	trans	1.82 	5.38 
ENSRNOT00000030222	15	34558666	22799982-34558666	partial-dominant	trans	1.82 	5.56 
ENSRNOT00000017223	19	10974374	10974374-56286682	partial-dominant	trans	1.82 	5.09 
ENSRNOT00000064735	8	91033137	90363569-92761593	dominant	trans	1.82 	5.15 
ENSRNOT00000011553	15	34558666	34558666-34558666	partial-dominant	trans	1.82 	6.77 
ENSRNOT00000011178	7	108464302	106762428-109790083	partial-dominant	trans	1.82 	5.18 
ENSRNOT00000005899	10	13264842	12890826-13499496	partial-dominant	cis	1.82 	8.99 
ENSRNOT00000005067	5	150299476	31655767-156753268	partial-dominant	trans	1.82 	4.77 
ENSRNOT00000038182	2	83544545	83027751-242083200	partial-dominant	trans	1.81 	4.79 
ENSRNOT00000060735	12	14247626	13542638-14528275	partial-dominant	trans	1.81 	5.58 
ENSRNOT00000027345	15	38658353	38164063-39703006	partial-dominant	trans	1.81 	4.82 
ENSRNOT00000001826	3	26242577	25870252-26396109	overdominant	trans	1.81 	4.71 
ENSRNOT00000016776	15	34558666	22799982-34558666	partial-dominant	trans	1.81 	4.95 
ENSRNOT00000049144	1	11776809	11537215-13090911	partial-dominant	trans	1.81 	5.91 
ENSRNOT00000008279	2	83625016	71048714-83957128	partial-dominant	trans	1.81 	4.75 
ENSRNOT00000033809	17	71265803	69970201-71765897	partial-dominant	trans	1.81 	5.03 
ENSRNOT00000054807	1	213268664	208617499-213746448	partial-dominant	cis	1.81 	7.64 
ENSRNOT00000017153	1	87936640	87523730-88644322	partial-dominant	cis	1.81 	13.75 
ENSRNOT00000057007	7	109578050	64417786-110354300	partial-dominant	trans	1.81 	4.95 
ENSRNOT00000041464	4	153454159	151879105-154171534	partial-dominant	cis	1.81 	5.24 
ENSRNOT00000057535	19	10974374	10232919-11020782	partial-dominant	trans	1.81 	5.10 
ENSRNOT00000018559	7	108356957	70701899-108389425	partial-dominant	trans	1.80 	4.75 
ENSRNOT00000040660	7	66741667	66031188-66775727	partial-dominant	trans	1.80 	5.41 
ENSRNOT00000016654	5	4257641	4257641-9919510	partial-dominant	trans	1.80 	5.67 
ENSRNOT00000036838	7	108465369	106762428-109462001	partial-dominant	trans	1.80 	6.11 
ENSRNOT00000064558	17	13147162	12595735-16847218	partial-dominant	trans	1.80 	4.86 
ENSRNOT00000006747	20	13117004	10041144-16144878	partial-dominant	trans	1.80 	5.42 
ENSRNOT00000056905	5	147313516	7403264-147334835	partial-dominant	trans	1.80 	4.85 
ENSRNOT00000004141	19	10974374	10974374-56286682	partial-dominant	trans	1.80 	5.08 
ENSRNOT00000063978	5	32315436	29883057-32315436	partial-dominant	trans	1.80 	4.72 
ENSRNOT00000050290	19	52322162	52261552-56286682	partial-dominant	trans	1.80 	6.75 
ENSRNOT00000038006	5	7519882	4257641-43787346	partial-dominant	trans	1.80 	4.80 
ENSRNOT00000047214	5	7519882	4694434-10159945	partial-dominant	trans	1.80 	5.37 
ENSRNOT00000001639	15	34558666	34558666-34558666	partial-dominant	trans	1.80 	4.86 
ENSRNOT00000019072	16	60234730	60125383-60414700	partial-dominant	trans	1.80 	5.94 
ENSRNOT00000015851	9	2502529	2040323-2635915	dominant	trans	1.80 	5.10 
ENSRNOT00000016709	15	2938303	2204456-4327152	partial-dominant	cis	1.80 	18.98 
ENSRNOT00000013994	20	42657274	42465101-43576071	dominant	trans	1.80 	5.22 
ENSRNOT00000003452	19	56286682	55376978-56286682	dominant	trans	1.79 	5.72 
ENSRNOT00000020601	7	108356957	106762428-110354300	partial-dominant	trans	1.79 	5.00 
ENSRNOT00000012946	6	46634394	46190382-115124317	partial-dominant	trans	1.79 	5.02 
ENSRNOT00000027869	7	108356957	107454682-110354300	partial-dominant	trans	1.79 	5.56 
ENSRNOT00000064123	15	34558666	18723251-34558666	partial-dominant	trans	1.79 	4.75 
ENSRNOT00000042264	6	92867219	91997022-94763811	partial-dominant	trans	1.79 	5.58 
ENSRNOT00000020201	19	10974374	10232919-56286682	partial-dominant	trans	1.79 	5.26 
ENSRNOT00000017643	1	231516258	204094859-240300232	partial-dominant	trans	1.79 	4.88 
ENSRNOT00000037641	3	86794466	35666984-136238849	partial-dominant	trans	1.79 	4.81 
ENSRNOT00000060220	1	230166192	220666067-232053147	partial-dominant	trans	1.79 	6.04 
ENSRNOT00000061301	5	4257641	4257641-10159945	partial-dominant	trans	1.78 	4.78 
ENSRNOT00000028966	6	10452568	10447885-14797360	partial-dominant	trans	1.78 	5.61 
ENSRNOT00000040156	7	108356957	37069599-109462001	partial-dominant	trans	1.78 	5.17 
ENSRNOT00000013295	15	34558666	34558666-34558666	partial-dominant	trans	1.78 	5.26 
ENSRNOT00000057317	15	34558666	34558666-34558666	partial-dominant	trans	1.78 	4.71 
ENSRNOT00000057171	7	108356957	106762428-109473686	partial-dominant	trans	1.78 	5.72 
ENSRNOT00000059765	11	61613566	58253937-78718865	partial-dominant	trans	1.78 	5.00 
ENSRNOT00000017147	12	13392472	13392472-14221234	partial-dominant	trans	1.77 	5.55 
ENSRNOT00000064710	17	70021559	69920588-71765897	partial-dominant	trans	1.77 	6.63 
ENSRNOT00000012487	15	34558666	34558666-34558666	partial-dominant	trans	1.77 	6.01 
ENSRNOT00000023289	4	83392807	14927946-84433657	partial-dominant	trans	1.77 	5.20 
ENSRNOT00000017217	2	83544545	39848157-89382947	partial-dominant	trans	1.77 	5.06 
ENSRNOT00000029053	19	27730970	26496627-31229675	partial-dominant	trans	1.77 	4.99 
ENSRNOT00000041054	10	90162144	89623778-90162144	partial-dominant	trans	1.77 	5.12 
ENSRNOT00000066209	5	7519882	4257641-34463490	partial-dominant	trans	1.77 	5.26 
ENSRNOT00000027346	19	10974374	10974374-56286682	partial-dominant	trans	1.77 	4.97 
ENSRNOT00000066591	19	56286682	52261552-56286682	dominant	trans	1.77 	6.52 
ENSRNOT00000035058	8	79178886	78240178-94580816	dominant	trans	1.77 	4.88 
ENSRNOT00000068184	15	34558666	34558666-34558666	partial-dominant	trans	1.77 	5.04 
ENSRNOT00000043541	13	4873580	4126183-59086900	partial-dominant	trans	1.77 	5.11 
ENSRNOT00000022898	10	82901044	81878654-84084407	partial-dominant	trans	1.77 	5.17 
ENSRNOT00000018499	7	108356957	107454682-109473686	partial-dominant	trans	1.77 	4.82 
ENSRNOT00000004962	7	109171447	106762428-109790083	partial-dominant	trans	1.77 	4.76 
ENSRNOT00000046323	1	259031334	169242085-259464857	dominant	trans	1.76 	4.93 
ENSRNOT00000005441	6	105040791	38953957-106815467	partial-dominant	trans	1.76 	5.03 
ENSRNOT00000059030	4	3342014	172191-6198144	partial-dominant	trans	1.76 	4.85 
ENSRNOT00000025347	19	56281970	30420665-56286682	dominant	trans	1.76 	5.02 
ENSRNOT00000064010	1	258904235	108932573-259464857	partial-dominant	trans	1.76 	4.87 
ENSRNOT00000039518	15	55903570	55575659-56832706	partial-dominant	cis	1.76 	19.00 
ENSRNOT00000059221	8	27379072	27379072-27648389	partial-dominant	trans	1.76 	5.69 
ENSRNOT00000047207	4	136377886	15589462-136428473	partial-dominant	trans	1.76 	4.79 
ENSRNOT00000032030	9	10140767	9952834-39345979	partial-dominant	trans	1.76 	4.78 
ENSRNOT00000037859	15	34558666	34558666-34558666	partial-dominant	trans	1.76 	5.38 
ENSRNOT00000066064	7	28315214	28315214-34574472	partial-dominant	trans	1.76 	7.33 
ENSRNOT00000014198	15	42500271	42426945-42500271	partial-dominant	cis	1.76 	8.96 
ENSRNOT00000011027	5	4257641	4257641-4916353	partial-dominant	trans	1.76 	4.85 
ENSRNOT00000030680	19	10974374	10974374-56286682	partial-dominant	trans	1.76 	4.74 
ENSRNOT00000021168	9	88385542	85152768-88791269	partial-dominant	trans	1.76 	7.34 
ENSRNOT00000041833	14	88259357	87830610-89064103	partial-dominant	trans	1.76 	5.05 
ENSRNOT00000035129	3	42428506	41451020-44388177	partial-dominant	trans	1.76 	4.85 
ENSRNOT00000010065	19	10974374	10974374-12371095	partial-dominant	trans	1.76 	4.91 
ENSRNOT00000064645	15	34558666	2996416-55414301	partial-dominant	trans	1.76 	4.74 
ENSRNOT00000008660	1	231213264	230714808-259464857	partial-dominant	trans	1.75 	5.08 
ENSRNOT00000057299	20	38664416	38641166-38738082	partial-dominant	cis	1.75 	11.52 
ENSRNOT00000051376	19	10974374	10232919-56286682	partial-dominant	trans	1.75 	4.72 
ENSRNOT00000061187	9	12634402	12343185-17205438	partial-dominant	trans	1.75 	5.47 
ENSRNOT00000028020	8	13309780	13125280-14434905	partial-dominant	trans	1.75 	5.29 
ENSRNOT00000044954	5	128318653	127962581-128485867	partial-dominant	trans	1.75 	4.84 
ENSRNOT00000024302	10	102689152	101181002-102747415	partial-dominant	trans	1.75 	5.63 
ENSRNOT00000005601	2	83544545	83452847-83957128	partial-dominant	trans	1.75 	5.29 
ENSRNOT00000067057	13	56853511	51360305-57090619	partial-dominant	trans	1.75 	5.45 
ENSRNOT00000005898	4	150912520	150333045-153466584	partial-dominant	trans	1.75 	4.71 
ENSRNOT00000023592	19	56281970	10974374-56601975	dominant	trans	1.75 	4.85 
ENSRNOT00000045123	5	30454413	30297634-57998912	partial-dominant	trans	1.75 	4.71 
ENSRNOT00000012739	2	83625016	83452847-83957128	partial-dominant	trans	1.74 	4.94 
