trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000009864	2	227341003	227247010-227619085	additive	cis	0.20 	12.19 
ENSRNOG00000001874	11	87019369	82750989-87461069	additive	cis	0.20 	6.52 
ENSRNOG00000008019	7	77580336	76588938-78079932	additive	cis	0.20 	18.57 
ENSRNOG00000012000	4	34014725	33839913-34048514	additive	trans	0.20 	5.35 
ENSRNOG00000023061	13	33471610	13184250-36268820	additive	trans	0.20 	6.68 
ENSRNOG00000022857	14	98063801	97995912-99122478	additive	cis	0.20 	19.56 
ENSRNOG00000014859	13	10971340	10971340-31470439	additive	cis	0.20 	8.16 
ENSRNOG00000015288	17	71501520	70867923-71847797	additive	cis	0.20 	7.41 
ENSRNOG00000027516	20	3725145	385786-3999838	additive	cis	0.19 	8.47 
ENSRNOG00000016128	7	115696535	114422488-123712609	additive	cis	0.19 	5.48 
ENSRNOG00000030616	1	208018559	208018559-213700354	additive	cis	0.19 	12.56 
ENSRNOG00000024601	20	8984911	5742637-9121047	additive	trans	0.19 	6.13 
ENSRNOG00000007722	10	67274880	58434544-67872289	additive	trans	0.19 	6.44 
ENSRNOG00000033851	19	56284926	55376978-56286682	additive	trans	0.19 	6.44 
ENSRNOG00000020811	2	184962675	175001153-185403372	additive	trans	0.19 	8.33 
ENSRNOG00000018742	1	93917362	92966764-94531485	additive	cis	0.19 	6.54 
ENSRNOG00000042053	19	56271920	43017557-56286682	additive	trans	0.19 	5.98 
ENSRNOG00000000860	20	3999838	1602891-5491782	additive	cis	0.19 	6.36 
ENSRNOG00000039284	15	32440870	32264025-32784538	additive	cis	0.19 	8.03 
ENSRNOG00000037295	8	111467571	111467571-111487713	additive	cis	0.19 	6.32 
ENSRNOG00000024826	6	111653696	111652879-112057303	additive	cis	0.19 	11.43 
ENSRNOG00000014816	1	232893205	232382225-233523313	additive	cis	0.19 	8.73 
ENSRNOG00000027711	10	73802208	70756819-73915223	additive	cis	0.19 	7.12 
ENSRNOG00000018650	16	74665865	73248523-76205115	additive	cis	0.19 	5.46 
ENSRNOG00000030286	16	60217785	60217785-60237770	additive	trans	0.19 	6.22 
ENSRNOG00000032846	7	123773588	122128338-123978229	additive	cis	0.19 	7.18 
ENSRNOG00000022791	5	7519882	4257641-10240963	additive	trans	0.19 	5.53 
ENSRNOG00000001424	12	21650467	19536836-22641478	additive	cis	0.19 	5.67 
ENSRNOG00000023107	11	83106335	82750989-84172514	additive	cis	0.18 	7.64 
ENSRNOG00000039902	4	34014725	33839913-34048514	additive	trans	0.18 	5.34 
ENSRNOG00000005362	7	56100777	55783719-56353828	additive	cis	0.18 	6.51 
ENSRNOG00000012762	3	160667200	160667200-160776182	additive	cis	0.18 	5.84 
ENSRNOG00000022760	15	55878841	55878841-56046198	additive	cis	0.18 	25.81 
ENSRNOG00000020935	1	204825869	204511828-208912137	additive	trans	0.18 	6.44 
ENSRNOG00000010516	15	4185512	2200421-4327152	additive	cis	0.18 	10.35 
ENSRNOG00000022570	7	132684267	132553862-133104269	additive	cis	0.18 	19.75 
ENSRNOG00000008421	19	12442341	12442341-12465720	additive	trans	0.18 	5.32 
ENSRNOG00000028864	8	18992341	18226332-19466617	additive	cis	0.18 	6.71 
ENSRNOG00000013946	9	40067266	38177147-41403028	additive	cis	0.18 	9.16 
ENSRNOG00000034157	7	13040720	13040720-15494702	additive	cis	0.18 	5.98 
ENSRNOG00000016346	7	77075485	76227310-109782093	additive	trans	0.18 	5.91 
ENSRNOG00000001640	11	43789703	43708870-45090601	additive	cis	0.18 	8.65 
ENSRNOG00000008641	15	21029257	19117559-21743031	additive	cis	0.18 	7.81 
ENSRNOG00000009754	10	12301755	11955859-17249258	additive	trans	0.18 	5.76 
ENSRNOG00000016725	5	74865975	74698936-74979312	additive	cis	0.18 	15.00 
ENSRNOG00000017619	1	223094629	223081785-225295776	additive	cis	0.18 	6.43 
ENSRNOG00000003486	13	89796535	89716518-91191370	additive	cis	0.18 	7.18 
ENSRNOG00000028993	3	12255455	10397386-13164379	additive	trans	0.18 	6.77 
ENSRNOG00000008234	4	76635496	75344390-76828530	additive	cis	0.18 	9.78 
ENSRNOG00000010602	8	4099551	19415-8193051	additive	cis	0.18 	5.66 
ENSRNOG00000017953	19	35536182	35041671-35859887	additive	cis	0.18 	6.26 
ENSRNOG00000031004	5	116754709	116750441-116777297	additive	cis	0.18 	36.93 
ENSRNOG00000001844	4	184524910	184512472-184838654	additive	cis	0.17 	6.45 
ENSRNOG00000006615	5	109093607	108671419-109212182	additive	cis	0.17 	11.08 
ENSRNOG00000016980	1	186349352	177938117-187634438	additive	cis	0.17 	5.37 
ENSRNOG00000006858	4	85805593	85457164-89652017	additive	cis	0.17 	7.03 
ENSRNOG00000012972	4	152299879	150290723-153541530	additive	cis	0.17 	6.63 
ENSRNOG00000042428	13	72469804	72469804-72811940	additive	cis	0.17 	18.83 
ENSRNOG00000012466	1	12831703	12619351-12971440	additive	cis	0.17 	11.28 
ENSRNOG00000017328	17	87083256	87081800-87472630	additive	cis	0.17 	18.00 
ENSRNOG00000012734	2	122349676	121891214-122590878	additive	cis	0.17 	19.75 
ENSRNOG00000005806	6	144531227	144482343-144702719	additive	trans	0.17 	6.00 
ENSRNOG00000009255	8	20991860	20386542-21016135	additive	cis	0.17 	5.74 
ENSRNOG00000040266	6	3438899	2800735-3891828	additive	cis	0.17 	5.56 
ENSRNOG00000035086	17	86132259	86039228-86485518	additive	cis	0.17 	7.22 
ENSRNOG00000042724	4	10325052	3665706-17863469	additive	trans	0.16 	5.61 
ENSRNOG00000010045	4	160296201	159902292-160467340	additive	cis	0.16 	9.46 
ENSRNOG00000006108	10	84851414	84313886-84971238	additive	cis	0.16 	5.99 
ENSRNOG00000008410	8	107513279	107513279-109532723	additive	cis	0.16 	5.34 
ENSRNOG00000040201	2	20460790	20024836-21273615	additive	cis	0.16 	19.30 
ENSRNOG00000019519	17	12224098	12030626-12460149	additive	cis	0.16 	21.06 
ENSRNOG00000015273	1	232598063	232598063-233397087	additive	cis	0.16 	13.24 
ENSRNOG00000003064	14	71034325	71034325-71552073	additive	cis	0.16 	6.53 
ENSRNOG00000014079	19	27212095	21218953-29316812	additive	trans	0.16 	7.43 
ENSRNOG00000033567	5	76268751	76268751-76578097	additive	cis	0.16 	8.40 
ENSRNOG00000038549	13	77927962	74194452-78297531	additive	trans	0.16 	5.88 
ENSRNOG00000010989	15	106304820	105556040-107535722	additive	cis	0.16 	7.74 
ENSRNOG00000003549	7	10332019	1269009-11509268	additive	trans	0.16 	6.19 
ENSRNOG00000015660	1	8368804	8225717-8820618	additive	cis	0.16 	13.49 
ENSRNOG00000004484	7	114422488	87000048-123978229	additive	cis	0.16 	5.37 
ENSRNOG00000015268	1	231213264	230144198-232802060	additive	cis	0.16 	5.59 
ENSRNOG00000010164	3	7602252	6352693-7748606	additive	cis	0.16 	7.61 
ENSRNOG00000033793	4	169218076	169040674-170822179	additive	cis	0.16 	7.16 
ENSRNOG00000014104	18	70105078	69862845-71741388	additive	cis	0.16 	6.52 
ENSRNOG00000022896	7	122511768	116972882-123179486	additive	cis	0.16 	8.87 
ENSRNOG00000020251	6	95406018	94977635-96020243	additive	trans	0.16 	13.25 
ENSRNOG00000017581	2	51421569	51412015-51421569	additive	cis	0.16 	13.49 
ENSRNOG00000025587	1	9384699	8225717-9384699	additive	cis	0.16 	9.54 
ENSRNOG00000001493	1	76584426	73715175-78779935	additive	cis	0.16 	10.47 
ENSRNOG00000001052	15	56071384	55616952-57571878	additive	cis	0.16 	7.50 
ENSRNOG00000009176	4	151749780	150333045-153466584	additive	cis	0.16 	7.29 
ENSRNOG00000024433	17	34467607	26212665-34697449	additive	trans	0.16 	5.64 
ENSRNOG00000005780	3	5535476	2439522-8914061	additive	cis	0.15 	9.13 
ENSRNOG00000025160	2	218427139	217549450-218427139	additive	cis	0.15 	6.77 
ENSRNOG00000017222	1	192343418	190644390-195983473	additive	cis	0.15 	6.26 
ENSRNOG00000003098	14	6253478	6086499-7942149	additive	trans	0.15 	5.41 
ENSRNOG00000026821	8	5965427	5793420-6021228	additive	cis	0.15 	16.67 
ENSRNOG00000003822	10	28471448	28471448-28572137	additive	cis	0.15 	11.24 
ENSRNOG00000007925	3	111543415	104872835-111617750	additive	trans	0.15 	7.14 
ENSRNOG00000038100	19	56281970	55376978-56286682	additive	trans	0.15 	5.90 
ENSRNOG00000013583	9	38331392	38177147-38698987	additive	cis	0.15 	15.05 
ENSRNOG00000003938	10	76695030	74320176-76707968	additive	cis	0.15 	5.77 
ENSRNOG00000032420	12	5862313	5419816-6988008	additive	trans	0.15 	7.15 
ENSRNOG00000018925	1	181851195	180134244-181911682	additive	trans	0.15 	8.13 
ENSRNOG00000042672	20	4889164	4166573-5526501	additive	cis	0.15 	14.32 
ENSRNOG00000043109	19	56271920	53632216-56286682	additive	trans	0.15 	6.84 
ENSRNOG00000015987	2	236910575	235308623-237402970	additive	cis	0.15 	7.72 
ENSRNOG00000007420	4	150415749	149946244-151709447	additive	cis	0.15 	6.56 
ENSRNOG00000008966	5	5588601	4978413-6688039	additive	cis	0.15 	6.20 
ENSRNOG00000010149	8	122994182	122851784-123279835	additive	cis	0.15 	17.48 
ENSRNOG00000028319	2	252411563	252402069-252470948	additive	cis	0.15 	25.87 
ENSRNOG00000033623	11	71812601	68557277-71825607	additive	cis	0.15 	5.92 
ENSRNOG00000002545	10	7155304	6054218-8723179	additive	cis	0.15 	6.55 
ENSRNOG00000010705	1	8368804	8339969-8368804	additive	cis	0.15 	13.59 
ENSRNOG00000026425	7	127505985	127088270-128057117	additive	cis	0.15 	10.61 
ENSRNOG00000030921	19	56271920	52183227-56490781	additive	trans	0.15 	5.47 
ENSRNOG00000009116	5	118758308	118141990-121111536	additive	cis	0.14 	10.00 
ENSRNOG00000009290	6	30540709	30540709-30540709	additive	trans	0.14 	6.15 
ENSRNOG00000013975	1	41869811	41869811-42218857	additive	cis	0.14 	7.22 
ENSRNOG00000027571	19	27411980	26890601-27745551	additive	trans	0.14 	9.91 
ENSRNOG00000033692	19	56281970	50287383-56490781	additive	trans	0.14 	5.46 
ENSRNOG00000005629	4	173754228	173116099-173967418	additive	cis	0.14 	6.43 
ENSRNOG00000004712	13	72123317	70319936-72317362	additive	cis	0.14 	6.34 
ENSRNOG00000029348	19	56281970	52322162-56286682	additive	trans	0.14 	5.73 
ENSRNOG00000043055	10	29589027	29249137-29759551	additive	trans	0.14 	5.72 
ENSRNOG00000005708	5	32271483	31487013-33065788	additive	cis	0.14 	10.30 
ENSRNOG00000026667	7	90617947	88977204-91682589	additive	cis	0.14 	11.80 
ENSRNOG00000039850	11	34641562	34093746-35144616	additive	cis	0.14 	7.44 
ENSRNOG00000009667	10	12884321	12884321-14407712	additive	cis	0.14 	10.55 
ENSRNOG00000006148	10	38141623	36380036-38360271	additive	cis	0.14 	7.80 
ENSRNOG00000037504	19	56284926	52322162-56286682	additive	trans	0.14 	6.38 
ENSRNOG00000012653	6	136797532	136540215-136996655	additive	cis	0.14 	11.71 
ENSRNOG00000000583	20	43331379	43331379-43331379	additive	cis	0.14 	7.34 
ENSRNOG00000014461	19	52847413	52444244-52984232	additive	cis	0.14 	11.56 
ENSRNOG00000024266	1	85715202	85659385-85747521	additive	cis	0.14 	13.93 
ENSRNOG00000013738	18	52714778	52434138-52717627	additive	cis	0.14 	24.72 
ENSRNOG00000025597	12	36229494	33041481-36892433	additive	trans	0.14 	5.78 
ENSRNOG00000033887	6	108134542	107830684-108798096	additive	cis	0.14 	14.60 
ENSRNOG00000020084	18	28592501	28501925-29013948	additive	cis	0.13 	9.36 
ENSRNOG00000020363	1	95254186	92026733-95661386	additive	cis	0.13 	6.11 
ENSRNOG00000007030	5	44191919	43969311-48152186	additive	cis	0.13 	7.79 
ENSRNOG00000003649	13	71067239	70754343-71141631	additive	cis	0.13 	9.99 
ENSRNOG00000019288	19	11691400	11035068-12324591	additive	cis	0.13 	9.01 
ENSRNOG00000005097	10	36385440	36385440-38342474	additive	cis	0.13 	11.98 
ENSRNOG00000004941	6	24378182	24265362-25963807	additive	cis	0.13 	13.46 
ENSRNOG00000012087	16	49417832	49417832-51034529	additive	cis	0.13 	6.52 
ENSRNOG00000017459	17	87373432	86734017-88666645	additive	cis	0.13 	5.71 
ENSRNOG00000017954	18	63887514	62239770-64468615	additive	cis	0.13 	10.59 
ENSRNOG00000002212	14	6389979	6389979-6630787	additive	cis	0.13 	13.08 
ENSRNOG00000021386	2	125476891	119708491-128228980	additive	trans	0.13 	6.63 
ENSRNOG00000024754	19	10973704	10232919-12332026	additive	trans	0.13 	5.87 
ENSRNOG00000010662	16	9713303	9713303-11190288	additive	cis	0.13 	9.36 
ENSRNOG00000011071	8	93555867	93226133-94051885	additive	cis	0.13 	13.54 
ENSRNOG00000006056	6	41626929	40757433-43246721	additive	cis	0.13 	11.02 
ENSRNOG00000002911	14	19167341	18439501-21615990	additive	cis	0.13 	7.51 
ENSRNOG00000015578	10	56123307	52175157-58661395	additive	cis	0.13 	7.04 
ENSRNOG00000005302	14	77637411	77637411-77757742	additive	cis	0.13 	6.56 
ENSRNOG00000019455	2	199275398	197472994-199940696	additive	cis	0.13 	8.88 
ENSRNOG00000000586	20	43906935	43686894-44766644	additive	cis	0.13 	14.04 
ENSRNOG00000008135	3	105492322	104173592-111422716	additive	cis	0.13 	7.34 
ENSRNOG00000004166	4	34014725	33839913-34039314	additive	trans	0.13 	5.79 
ENSRNOG00000039373	19	56284926	55376978-56286682	additive	trans	0.12 	5.82 
ENSRNOG00000004921	3	104686945	92874531-107606680	additive	cis	0.12 	6.29 
ENSRNOG00000020383	7	11388183	1269009-11509268	additive	cis	0.12 	6.19 
ENSRNOG00000006498	5	29432698	28874108-29793494	additive	cis	0.12 	6.63 
ENSRNOG00000006711	4	76876150	70532442-78185217	additive	cis	0.12 	8.53 
ENSRNOG00000012751	15	106917874	104749075-108733620	additive	cis	0.12 	8.06 
ENSRNOG00000034134	7	56373301	56373301-56980219	additive	cis	0.12 	6.97 
ENSRNOG00000008478	8	914543	914543-1668854	additive	trans	0.12 	10.99 
ENSRNOG00000038744	2	52737804	52737804-52737804	additive	trans	0.12 	11.65 
ENSRNOG00000000096	2	191670922	191670922-191702435	additive	cis	0.12 	14.49 
ENSRNOG00000018033	19	41299522	40303168-42142490	additive	cis	0.12 	6.68 
ENSRNOG00000029339	5	142984473	142704326-143317360	additive	trans	0.12 	10.26 
ENSRNOG00000000664	12	44309475	42084907-44309475	additive	trans	0.12 	9.66 
ENSRNOG00000040297	2	4251995	1512654-5749509	additive	cis	0.12 	17.12 
ENSRNOG00000018904	9	92456023	92353217-93129198	additive	cis	0.12 	18.47 
ENSRNOG00000042613	19	56284926	51012949-56490781	additive	trans	0.12 	5.35 
ENSRNOG00000025285	2	27580940	26741286-27693172	additive	cis	0.12 	13.40 
ENSRNOG00000025411	2	25847739	25847739-26549341	additive	cis	0.12 	13.84 
ENSRNOG00000016143	4	160917591	159902292-161168466	additive	cis	0.12 	6.57 
ENSRNOG00000002471	11	65463583	63190173-67366109	additive	cis	0.12 	5.92 
ENSRNOG00000031410	19	56281970	52183227-56602573	additive	trans	0.12 	5.48 
ENSRNOG00000016547	19	56271920	55376978-56286682	additive	trans	0.12 	5.33 
ENSRNOG00000016362	1	231739909	7478155-232367733	additive	trans	0.12 	5.28 
ENSRNOG00000019434	19	41792427	41792427-41792427	additive	cis	0.12 	13.54 
ENSRNOG00000027383	14	6086499	5189958-7942149	additive	trans	0.12 	5.34 
ENSRNOG00000015093	14	6086499	5189958-7721844	additive	cis	0.12 	7.10 
ENSRNOG00000001344	12	36587995	35099405-36887515	additive	cis	0.12 	7.70 
ENSRNOG00000012565	16	79453341	23182807-81651242	additive	cis	0.12 	5.38 
ENSRNOG00000024651	6	40487170	21430065-43375380	additive	cis	0.12 	5.93 
ENSRNOG00000025407	8	128413597	122115087-128872090	additive	cis	0.12 	9.08 
ENSRNOG00000018462	1	185227815	184164042-186927047	additive	cis	0.11 	14.61 
ENSRNOG00000017097	1	192031617	191995019-194135020	additive	cis	0.11 	9.83 
ENSRNOG00000036867	9	87319448	87253937-92446021	additive	trans	0.11 	5.56 
ENSRNOG00000008137	13	44475398	43849341-45192727	additive	cis	0.11 	6.53 
ENSRNOG00000020344	19	56281970	53632216-56286682	additive	trans	0.11 	6.20 
ENSRNOG00000034017	7	35605184	34992469-37700804	additive	trans	0.11 	5.33 
ENSRNOG00000017841	19	9994709	9649257-10875905	additive	cis	0.11 	13.41 
ENSRNOG00000031292	19	56284926	10232919-56490781	additive	trans	0.11 	5.56 
ENSRNOG00000024357	10	104682941	103939980-104767670	additive	cis	0.11 	5.67 
ENSRNOG00000022141	3	108853748	108853748-108853748	additive	cis	0.11 	20.42 
ENSRNOG00000018933	19	41210144	40956561-41439839	additive	cis	0.11 	18.46 
ENSRNOG00000022911	9	88831973	41546950-91795450	additive	cis	0.11 	5.62 
ENSRNOG00000013965	1	242783851	242334740-245260855	additive	cis	0.11 	9.55 
ENSRNOG00000000923	12	28206345	27850303-28262297	additive	cis	0.11 	22.69 
ENSRNOG00000024561	1	251699635	251546719-252864255	additive	trans	0.10 	5.29 
ENSRNOG00000014450	4	34014725	34014725-34039314	additive	trans	0.10 	5.55 
ENSRNOG00000021702	5	8527599	4257641-30484861	additive	cis	0.10 	5.36 
ENSRNOG00000009126	5	19369516	17511474-22443880	additive	cis	0.10 	6.98 
ENSRNOG00000007900	4	56542713	56333562-59012855	additive	cis	0.10 	7.84 
ENSRNOG00000008826	6	77630167	76746275-82043291	additive	cis	0.10 	6.38 
ENSRNOG00000021000	1	207547928	207498102-210109649	additive	cis	0.10 	6.22 
ENSRNOG00000043133	3	146082173	145833655-147080000	additive	cis	0.10 	5.51 
ENSRNOG00000022710	3	91777896	87661548-92178982	additive	cis	0.10 	5.56 
ENSRNOG00000012962	8	109815873	28333923-110983369	additive	cis	0.10 	5.34 
ENSRNOG00000011000	9	18761558	18487429-19997885	additive	trans	0.10 	10.32 
ENSRNOG00000010326	3	169508191	169103707-171002030	additive	cis	0.10 	6.75 
ENSRNOG00000001858	11	86646572	85295862-87735237	additive	cis	0.10 	5.97 
ENSRNOG00000001762	11	70009994	70009994-70521652	additive	cis	0.10 	7.84 
ENSRNOG00000018827	1	240191164	239672444-240210233	additive	cis	0.10 	10.09 
ENSRNOG00000025832	3	8959540	7246269-9946910	additive	cis	0.10 	6.47 
ENSRNOG00000006844	7	8525162	1372486-11240944	additive	trans	0.10 	15.44 
ENSRNOG00000001889	11	84491400	84258909-84790541	additive	cis	0.10 	17.48 
ENSRNOG00000001089	12	11192751	11174073-12031680	additive	cis	0.10 	17.48 
ENSRNOG00000004499	19	56281970	46323953-56286682	additive	trans	0.10 	5.39 
ENSRNOG00000002061	14	7326622	7326622-8269640	additive	cis	0.10 	8.19 
ENSRNOG00000000989	4	34048514	34048514-79638409	additive	trans	0.10 	5.32 
ENSRNOG00000014199	16	69213098	69158479-69432163	additive	cis	0.10 	8.19 
ENSRNOG00000013585	8	103522846	103065794-106369090	additive	cis	0.09 	8.85 
ENSRNOG00000016166	1	245349070	245349070-245724766	additive	cis	0.09 	10.89 
ENSRNOG00000008580	5	30454413	30454413-31387465	additive	cis	0.09 	25.17 
ENSRNOG00000007433	10	95365201	95365201-95365201	additive	cis	0.09 	9.20 
ENSRNOG00000005526	14	79874725	79583348-80367141	additive	cis	0.09 	6.44 
ENSRNOG00000000798	20	2872386	1602891-3286135	additive	cis	0.09 	7.95 
ENSRNOG00000013136	8	124223191	124223191-125185682	additive	cis	0.09 	8.79 
ENSRNOG00000012684	1	249037813	247081576-249552748	additive	cis	0.09 	38.08 
ENSRNOG00000005153	6	138139261	137681159-138348391	additive	cis	0.09 	10.44 
ENSRNOG00000033076	17	95240201	93138050-95280841	additive	cis	0.09 	6.88 
ENSRNOG00000001182	20	10007334	9734433-10047741	additive	cis	0.09 	9.98 
ENSRNOG00000005589	6	88892423	88892423-97246994	additive	trans	0.09 	6.41 
ENSRNOG00000022576	9	97461029	97410210-97787578	additive	cis	0.09 	14.42 
ENSRNOG00000032708	20	4166573	4166573-5592640	additive	cis	0.09 	9.30 
ENSRNOG00000017178	14	6086499	5189958-7942149	additive	trans	0.09 	6.02 
ENSRNOG00000013116	18	37157922	32929474-44274124	additive	cis	0.09 	7.06 
ENSRNOG00000016975	3	145063931	145063931-145063931	additive	cis	0.09 	57.30 
ENSRNOG00000023972	16	82920956	79779782-82978304	additive	cis	0.09 	5.45 
ENSRNOG00000028680	19	27411980	21218953-28914649	additive	trans	0.09 	6.72 
ENSRNOG00000016867	1	139799616	139733572-139902868	additive	trans	0.09 	5.32 
ENSRNOG00000015679	19	10230978	9600281-10692999	additive	cis	0.09 	6.71 
ENSRNOG00000011295	3	2583479	2583479-5229928	additive	cis	0.09 	6.94 
ENSRNOG00000009263	6	128516938	128514281-128855474	additive	cis	0.08 	10.10 
ENSRNOG00000003011	19	26050702	21195735-28914649	additive	cis	0.08 	8.59 
ENSRNOG00000003794	10	11067879	10220154-11215659	additive	cis	0.08 	10.22 
ENSRNOG00000003191	14	5475048	3281751-10116670	additive	trans	0.08 	6.22 
ENSRNOG00000009636	4	82941280	82473085-84146402	additive	cis	0.08 	8.01 
ENSRNOG00000038271	19	56271920	46004777-56286682	additive	trans	0.08 	5.55 
ENSRNOG00000008767	5	120661324	118141561-121120662	additive	cis	0.08 	7.52 
ENSRNOG00000027503	8	48114841	47019182-48701242	additive	cis	0.08 	5.61 
ENSRNOG00000025691	9	13135634	13047464-13523173	additive	cis	0.08 	17.78 
ENSRNOG00000039476	18	28585028	28501925-29013948	additive	cis	0.08 	6.66 
ENSRNOG00000002101	14	33950584	33307989-33969824	additive	cis	0.08 	7.55 
ENSRNOG00000013994	1	21559625	20420047-21626105	additive	cis	0.08 	21.18 
ENSRNOG00000003853	19	21690308	21218953-28914649	additive	trans	0.08 	5.55 
