trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
gnl.UG.Ssc.S46879084	12	16041029	16041029-18656135	partial-dominant	trans	0.40 	5.18 
gnl.UG.Ssc.S6077155	4	107006268	16552732-107006268	partial-dominant	trans	0.40 	4.95 
gnl.UG.Ssc.S35165313	12	14143169	12115648-26022727	partial-dominant	cis	0.40 	4.92 
MLN01_0097_H07	12	3355504	3308664-8881355	additive	NA	0.40 	11.22 
LVR01_0081_A02	1	18196642	18150850-18644699	additive	NA	0.40 	13.33 
gnl.UG.Ssc.S40176046	10	53554878	45357935-53554878	additive	NA	0.40 	15.21 
gnl.UG.Ssc.S35166446	1	259729060	259729060-259729060	partial-dominant	NA	0.40 	5.13 
gnl.UG.Ssc.S35166455	9	24626627	24626627-24626627	additive	trans	0.40 	5.16 
gnl.UG.Ssc.S23213417	13	163460881	60744903-190742109	partial-dominant	NA	0.40 	5.11 
gnl.UG.Ssc.S35166563	5	78674472	69522657-87736934	additive	cis	0.40 	10.57 
gnl.UG.Ssc.S22294034	7	97661713	97661713-97661713	partial-dominant	NA	0.40 	5.43 
gnl.UG.Ssc.S40525951	8	35907076	35907076-35907076	additive	NA	0.40 	6.57 
gnl.UG.Ssc.S23697428	1	219921944	219921944-223066633	additive	NA	0.40 	12.37 
gnl.UG.Ssc.S50171971	12	46855900	25155524-50578018	partial-dominant	trans	0.40 	5.70 
gnl.UG.Ssc.S50188339	2	19510446	19510446-28150207	additive	NA	0.40 	11.73 
gnl.UG.Ssc.S17513710	10	25845373	25845373-25845373	additive	NA	0.40 	10.87 
gnl.UG.Ssc.S6062714	10	77837652	77837652-77837652	additive	NA	0.40 	4.56 
gnl.UG.Ssc.S24610344	17	11632189	8153698-13254721	partial-dominant	NA	0.40 	4.91 
PTG01_0042_D11	6	80624462	80624462-83484823	additive	trans	0.40 	7.49 
gnl.UG.Ssc.S18361470	9	50586679	50586679-50586679	additive	cis	0.40 	17.89 
gnl.UG.Ssc.S35169471	6	13006700	5384951-138822417	partial-dominant	trans	0.40 	4.67 
gnl.UG.Ssc.S43509629	1	288316611	288316611-288316611	partial-dominant	trans	0.40 	5.26 
gnl.UG.Ssc.S40279101	1	314046273	269948283-314046273	additive	cis	0.40 	7.54 
gnl.UG.Ssc.S40279101	15	55489138	55489138-55489138	additive	trans	0.40 	7.54 
gnl.UG.Ssc.S23700670	3	13304570	13304570-13304570	additive	NA	0.40 	4.56 
gnl.UG.Ssc.S35164420	5	3310966	1722176-4840565	additive	cis	0.40 	13.19 
gnl.UG.Ssc.S35168340	1	305263813	305263813-305263813	additive	trans	0.40 	10.81 
gnl.UG.Ssc.S40158595	7	37109781	34894773-37109781	additive	trans	0.40 	20.53 
gnl.UG.Ssc.S19541103	9	94988124	94988124-94988124	partial-dominant	NA	0.40 	5.46 
gnl.UG.Ssc.S40586335	2	53681830	35599129-100913257	additive	NA	0.40 	6.52 
DCI01_0045_A10	8	146186633	144877617-146583015	additive	cis	0.40 	6.38 
gnl.UG.Ssc.S31108523	8	137459007	4348293-148079360	partial-dominant	NA	0.40 	4.74 
gnl.UG.Ssc.S20116754	5	4384938	3730551-5115591	additive	cis	0.40 	12.39 
gnl.UG.Ssc.S23770591	5	68245469	67959560-68835815	additive	NA	0.39 	9.34 
LVR01_0062_H04	8	88011897	88011897-88011897	additive	trans	0.39 	10.56 
gnl.UG.Ssc.S23768208	10	175359	150115-241937	additive	NA	0.39 	8.84 
gnl.UG.Ssc.S17526927	9	31242020	31242020-31242020	additive	trans	0.39 	5.22 
gnl.UG.Ssc.S21656159	4	7135769	4325365-7787983	additive	cis	0.39 	9.43 
gnl.UG.Ssc.S35171539	18	47254988	47254988-47254988	additive	NA	0.39 	7.53 
SPL01_0074_C06	11	5782065	5782065-6007940	additive	NA	0.39 	31.23 
gnl.UG.Ssc.S35166504	7	61915935	58859478-61988185	additive	cis	0.39 	12.70 
gnl.UG.Ssc.S23213512	7	99472012	94637218-105258597	partial-dominant	trans	0.39 	6.26 
OVR01_0100_B07	15	88117579	88117579-88117579	additive	NA	0.39 	11.92 
AMP01_0086_H03	1	22298790	17143383-30978281	partial-dominant	trans	0.39 	5.80 
gnl.UG.Ssc.S31124721	14	138251461	92714310-149682553	partial-dominant	NA	0.39 	4.60 
PBL01_0045_D02	2	67468455	67468455-67468455	additive	NA	0.39 	6.62 
PBL01_0023_C09	2	5101784	5101784-8775302	additive	cis	0.39 	9.36 
gnl.UG.Ssc.S35167080	5	487425	487425-6499866	additive	NA	0.39 	8.76 
gnl.UG.Ssc.S35165661	2	12524788	12524788-16191457	additive	NA	0.39 	15.17 
gnl.UG.Ssc.S40004472	5	74344649	27391528-105631999	partial-dominant	NA	0.39 	5.08 
AMP01_0085_E12	1	105922025	105922025-105922025	partial-dominant	trans	0.39 	6.65 
gnl.UG.Ssc.S40177180	2	142880954	142848459-142880954	additive	trans	0.39 	9.14 
gnl.UG.Ssc.S43178450	7	97661713	97661713-97661713	additive	trans	0.39 	6.47 
gnl.UG.Ssc.S35169623	4	73851996	73851996-73851996	additive	NA	0.39 	7.69 
gnl.UG.Ssc.S23212788	3	71450568	68404896-72218887	additive	NA	0.39 	16.47 
UTR01_0098_A08	9	94988124	94988124-94988124	additive	trans	0.39 	6.05 
LVRM1_0056_B08	2	106746315	106746315-106746315	additive	trans	0.39 	7.21 
ADR01_0052_A07	5	19867025	19867025-19867025	additive	trans	0.39 	8.71 
gnl.UG.Ssc.S40006192	5	46295477	46295477-46295477	additive	NA	0.39 	4.59 
gnl.UG.Ssc.S20116409	5	46295477	46295477-46295477	additive	trans	0.39 	5.41 
gnl.UG.Ssc.S6091656	16	38700968	38700968-38700968	partial-dominant	trans	0.39 	5.76 
gnl.UG.Ssc.S18358120	2	143438592	134990329-149836864	partial-dominant	NA	0.39 	4.93 
LVRM1_0159_C05	9	40056150	40056150-40056150	partial-dominant	NA	0.39 	5.16 
gnl.UG.Ssc.S46878829	7	101691114	93251213-114081936	partial-dominant	NA	0.39 	5.69 
ADR01_0054_F03	15	138383490	37367833-138383490	additive	NA	0.39 	5.23 
gnl.UG.Ssc.S6047303	6	61116514	851457-75507418	partial-dominant	NA	0.39 	5.13 
gnl.UG.Ssc.S35173634	1	309125803	308971674-309125803	additive	trans	0.39 	7.12 
gnl.UG.Ssc.S40473942	14	108788173	107513181-109109863	additive	cis	0.39 	15.63 
gnl.UG.Ssc.S46880582	1	145279146	144941329-311185769	additive	cis	0.39 	10.03 
gnl.UG.Ssc.S40500952	10	76515166	76515166-76515166	additive	trans	0.39 	6.66 
gnl.UG.Ssc.S17668153	4	107325422	107325422-107325422	additive	trans	0.39 	5.12 
gnl.UG.Ssc.S20116703	9	153075878	150157651-153666330	additive	NA	0.39 	22.54 
gnl.UG.Ssc.S40556595	2	149428215	148607239-149751056	additive	NA	0.39 	15.71 
ADR01_0080_D08	6	153546620	153177223-153546620	partial-dominant	cis	0.39 	8.85 
gnl.UG.Ssc.S20347646	13	37867796	25799857-58794358	partial-dominant	cis	0.39 	4.64 
gnl.UG.Ssc.S46880392	3	25018550	25018550-25018550	additive	trans	0.39 	4.88 
gnl.UG.Ssc.S31121832	15	15083009	15083009-15083009	additive	trans	0.39 	6.09 
gnl.UG.Ssc.S40173012	7	34273092	27449162-37507074	additive	trans	0.39 	13.78 
gnl.UG.Ssc.S35173193	2	6687560	2666056-8270193	partial-dominant	NA	0.39 	4.93 
gnl.UG.Ssc.S19541857	1	309088209	309088209-309088209	partial-dominant	trans	0.39 	6.19 
LVRM1_0162_E11	13	138676977	138676977-138676977	additive	NA	0.39 	11.51 
gnl.UG.Ssc.S46880174	4	135296413	135296413-136303222	partial-dominant	cis	0.39 	7.33 
gnl.UG.Ssc.S16766234	7	86554552	68777145-89014128	additive	NA	0.39 	7.91 
PBL01_0059_F12	16	38700968	38700968-38700968	additive	NA	0.39 	8.64 
gnl.UG.Ssc.S46880232	4	16932297	16932297-20189129	additive	trans	0.39 	18.06 
gnl.UG.Ssc.S23695383	6	150772134	4472594-151053568	partial-dominant	trans	0.39 	4.48 
gnl.UG.Ssc.S35169978	5	4368271	4368271-4368271	additive	cis	0.39 	20.28 
gnl.UG.Ssc.S17511339	2	7693503	7693503-7693503	additive	trans	0.39 	8.90 
gnl.UG.Ssc.S35167052	9	48622988	48622988-48622988	additive	NA	0.39 	7.14 
gnl.UG.Ssc.S35167165	16	21506197	21331370-21760998	additive	cis	0.39 	17.74 
gnl.UG.Ssc.S35168055	6	14521114	12145222-14521114	additive	NA	0.39 	7.95 
OVRM1_0030_H09	17	51762811	22455857-68212492	partial-dominant	cis	0.39 	4.60 
gnl.UG.Ssc.S17507540	18	17694153	9044109-25599140	partial-dominant	NA	0.39 	4.53 
gnl.UG.Ssc.S46880671	1	137501136	124871157-157387413	partial-dominant	trans	0.39 	8.18 
gnl.UG.Ssc.S35171186	1	105172175	98590405-120894943	additive	NA	0.39 	5.89 
gnl.UG.Ssc.S6084972	4	64806270	10283814-116669210	partial-dominant	NA	0.39 	4.55 
gnl.UG.Ssc.S39847111	15	15083009	15083009-15083009	additive	NA	0.39 	14.01 
gnl.UG.Ssc.S40428758	18	34658339	28703985-48060045	additive	trans	0.39 	7.19 
gnl.UG.Ssc.S49954156	15	36011179	31519100-130965720	partial-dominant	trans	0.39 	4.57 
gnl.UG.Ssc.S49954374	14	42013177	41043761-79417669	partial-dominant	cis	0.39 	7.20 
OVRM1_0187_C12	12	30710965	23012589-34481353	additive	trans	0.39 	11.73 
gnl.UG.Ssc.S40042784	2	156102759	154116865-157689498	partial-dominant	cis	0.39 	4.52 
gnl.UG.Ssc.S20116768	1	53359712	8505596-121809053	additive	trans	0.38 	4.73 
gnl.UG.Ssc.S17526742	8	145525938	144580369-145525938	additive	NA	0.38 	16.18 
gnl.UG.Ssc.S35170524	8	120478160	120417888-120478160	partial-dominant	NA	0.38 	5.32 
gnl.UG.Ssc.S18360610	9	151911778	148691522-153666330	additive	NA	0.38 	14.62 
gnl.UG.Ssc.S40551411	6	147310878	147310878-157713064	additive	trans	0.38 	6.37 
OVR01_0076_D03	14	30740795	30740795-30740795	additive	trans	0.38 	9.34 
gnl.UG.Ssc.S35171200	13	77356463	5283277-148160920	partial-dominant	trans	0.38 	4.81 
gnl.UG.Ssc.S6033965	15	73085844	38140836-88179923	partial-dominant	trans	0.38 	9.36 
gnl.UG.Ssc.S17503607	7	31270305	15883169-49386672	additive	trans	0.38 	6.08 
OVR01_0046_B06	10	77837652	77837652-77837652	additive	NA	0.38 	10.43 
gnl.UG.Ssc.S31106416	15	116216948	116216948-116216948	additive	NA	0.38 	30.59 
ITT01_0089_G11	7	37197030	36697937-40007647	additive	trans	0.38 	12.62 
gnl.UG.Ssc.S35167437	1	143720476	143720476-143720476	additive	trans	0.38 	4.55 
gnl.UG.Ssc.S35165080	17	9769208	9769208-13261935	additive	NA	0.38 	10.73 
gnl.UG.Ssc.S35164775	13	159112745	12986957-217185407	additive	trans	0.38 	5.51 
gnl.UG.Ssc.S35171569	14	69572093	1428792-150046384	additive	NA	0.38 	4.49 
gnl.UG.Ssc.S6074397	7	54688117	4668767-54688117	partial-dominant	NA	0.38 	4.77 
gnl.UG.Ssc.S6072437	3	48135017	48135017-49443426	partial-dominant	trans	0.38 	6.87 
gnl.UG.Ssc.S46878898	12	6980697	6980697-6980697	additive	trans	0.38 	10.64 
gnl.UG.Ssc.S40210074	12	42833156	38196871-42833156	additive	NA	0.38 	11.07 
gnl.UG.Ssc.S34515781	15	132271433	30264695-135683895	partial-dominant	trans	0.38 	4.97 
gnl.UG.Ssc.S23764274	1	174834748	174834748-174834748	additive	trans	0.38 	14.24 
gnl.UG.Ssc.S35174184	15	16828036	16097944-17384464	partial-dominant	cis	0.38 	6.83 
gnl.UG.Ssc.S46876928	14	114148956	18196582-147444441	partial-dominant	cis	0.38 	4.77 
gnl.UG.Ssc.S46877601	13	144145817	123768835-192845387	additive	trans	0.38 	6.57 
ADR01_0080_A12	10	32630123	27467319-76863103	partial-dominant	NA	0.38 	7.53 
gnl.UG.Ssc.S35173497	15	12185659	10276229-12185659	additive	trans	0.38 	8.56 
gnl.UG.Ssc.S40177388	5	46295477	46295477-46295477	additive	NA	0.38 	6.38 
gnl.UG.Ssc.S21548412	17	10536973	10536973-10536973	additive	NA	0.38 	5.64 
gnl.UG.Ssc.S17513479	4	63864176	63864176-63982652	additive	NA	0.38 	5.94 
gnl.UG.Ssc.S35171495	12	52061917	52061917-52061917	additive	cis	0.38 	25.02 
LVRM1_0108_A03	1	134378501	43954624-177569357	additive	cis	0.38 	4.60 
gnl.UG.Ssc.S46878705	6	37163254	37163254-37163254	additive	NA	0.38 	7.31 
gnl.UG.Ssc.S43509763	5	30432695	30432695-30432695	additive	trans	0.38 	5.04 
gnl.UG.Ssc.S18553537	3	13304570	13304570-13304570	additive	NA	0.38 	4.63 
gnl.UG.Ssc.S46880330	1	31220287	31202546-309659191	partial-dominant	trans	0.38 	4.58 
gnl.UG.Ssc.S35165643	6	13006700	13006700-13006700	partial-dominant	NA	0.38 	5.46 
LVRM1_0073_E05	10	25845373	17728474-25845373	additive	NA	0.38 	4.77 
gnl.UG.Ssc.S35169840	17	13832483	10939739-14644437	additive	NA	0.38 	7.50 
DCI01_0013_C06	6	121827081	121827081-121827081	additive	trans	0.38 	5.92 
gnl.UG.Ssc.S35169127	7	104914125	104914125-105894673	additive	NA	0.38 	13.79 
gnl.UG.Ssc.S33578949	6	135143210	128536739-135143210	partial-dominant	NA	0.38 	8.30 
gnl.UG.Ssc.S35172112	1	106010779	106010779-106010779	additive	trans	0.38 	9.42 
gnl.UG.Ssc.S23762099	2	142568860	142568860-143878207	partial-dominant	cis	0.38 	10.86 
gnl.UG.Ssc.S35164749	6	93106801	81069855-126344354	additive	trans	0.38 	5.59 
gnl.UG.Ssc.S35173072	6	13925369	13925369-61652745	partial-dominant	NA	0.38 	4.51 
AMP01_0022_B01	4	121503497	116068410-124955662	additive	NA	0.38 	16.31 
gnl.UG.Ssc.S40389825	17	3139411	3139411-14048194	partial-dominant	trans	0.38 	4.96 
gnl.UG.Ssc.S35167510	11	1778407	1778407-1778407	additive	NA	0.38 	29.76 
gnl.UG.Ssc.S34518187	6	53368946	53368946-56879701	additive	NA	0.38 	13.91 
gnl.UG.Ssc.S35167669	5	83011120	83011120-83011120	additive	NA	0.38 	6.51 
gnl.UG.Ssc.S35172490	13	192149198	192149198-192149198	additive	NA	0.38 	5.35 
gnl.UG.Ssc.S39895526	1	210135265	210135265-210135265	additive	trans	0.38 	8.76 
gnl.UG.Ssc.S22291635	7	40730224	40730224-40730224	additive	NA	0.38 	15.18 
gnl.UG.Ssc.S22294034	12	52749442	51487891-52773511	additive	NA	0.38 	21.41 
gnl.UG.Ssc.S35169487	17	57081074	53166870-65224808	partial-dominant	NA	0.38 	6.06 
gnl.UG.Ssc.S20451870	8	77104328	77104328-77104328	additive	NA	0.38 	10.24 
gnl.UG.Ssc.S35165044	4	97842792	95922973-107282153	additive	NA	0.38 	7.34 
gnl.UG.Ssc.S40095498	6	82887431	77141276-82887431	additive	trans	0.37 	7.62 
gnl.UG.Ssc.S27877966	17	37552167	34952097-39583164	additive	cis	0.37 	8.04 
gnl.UG.Ssc.S26731439	6	18947067	9393115-132301053	partial-dominant	NA	0.37 	4.93 
gnl.UG.Ssc.S26710851	2	160085066	160085066-160085066	additive	NA	0.37 	5.21 
gnl.UG.Ssc.S26710851	13	110567483	110567483-110567483	additive	NA	0.37 	5.21 
gnl.UG.Ssc.S46880662	7	9579951	5307401-41433961	partial-dominant	trans	0.37 	4.90 
gnl.UG.Ssc.S40103446	11	85136926	84687502-86425847	partial-dominant	NA	0.37 	6.61 
gnl.UG.Ssc.S23213486	4	88978451	83540674-93563890	additive	cis	0.37 	8.39 
gnl.UG.Ssc.S43509703	17	62619755	62619755-67605067	additive	trans	0.37 	19.06 
gnl.UG.Ssc.S18547360	1	307934149	307474784-307934149	additive	NA	0.37 	26.78 
gnl.UG.Ssc.S40034435	3	7846008	2932242-15157854	partial-dominant	NA	0.37 	7.15 
gnl.UG.Ssc.S46879658	4	91648161	4403802-91648161	partial-dominant	cis	0.37 	5.82 
PTG01_0080_E07	3	119968845	111922025-128331561	partial-dominant	NA	0.37 	5.08 
gnl.UG.Ssc.S39941129	1	133553022	56104185-156112434	partial-dominant	trans	0.37 	4.73 
gnl.UG.Ssc.S31134240	5	19867025	19867025-19867025	additive	trans	0.37 	15.25 
ADR01_0084_E08	1	84029992	36130080-140701872	additive	NA	0.37 	6.87 
gnl.UG.Ssc.S35172056	5	12383091	10378948-110381981	partial-dominant	cis	0.37 	5.23 
OVRM1_0011_E05	4	55031488	33092329-86350386	partial-dominant	trans	0.37 	6.11 
gnl.UG.Ssc.S35173169	10	54186189	54186189-57358133	partial-dominant	NA	0.37 	6.30 
gnl.UG.Ssc.S17518177	7	57892089	28038768-134562880	partial-dominant	cis	0.37 	4.92 
gnl.UG.Ssc.S18307776	6	53526888	3814021-73935739	partial-dominant	trans	0.37 	4.51 
gnl.UG.Ssc.S35170984	2	30598269	29622889-35101044	additive	cis	0.37 	10.63 
MLN01_0010_H06	18	39185391	39185391-52790382	additive	NA	0.37 	5.73 
LNG01_0006_B03	18	4068478	4068478-55748771	partial-dominant	NA	0.37 	4.60 
gnl.UG.Ssc.S21656174	17	29457955	27212970-29553924	additive	cis	0.37 	18.62 
gnl.UG.Ssc.S46881150	1	303622361	301911374-303622361	partial-dominant	cis	0.37 	5.25 
gnl.UG.Ssc.S35169594	5	5702817	189721-9377823	partial-dominant	NA	0.37 	5.42 
ITT01_0103_G06	13	37503778	37503778-37503778	additive	cis	0.37 	13.04 
ADR01_0071_E12	14	143692880	143692880-143776639	additive	NA	0.37 	11.82 
gnl.UG.Ssc.S18358066	12	3331012	3331012-3331012	additive	NA	0.37 	21.36 
gnl.UG.Ssc.S18355884	1	287348708	287348708-287348708	additive	NA	0.37 	5.79 
SPL01_0094_F11	10	184863	175359-241937	additive	NA	0.37 	7.52 
PTG01_0097_F07	9	26168422	24381594-32489496	partial-dominant	trans	0.37 	5.77 
gnl.UG.Ssc.S40478359	1	68359366	68359366-68359366	additive	NA	0.37 	10.69 
gnl.UG.Ssc.S35168495	13	87804866	87804866-88942665	additive	cis	0.37 	7.70 
gnl.UG.Ssc.S46875922	17	45934694	41590294-48699117	additive	cis	0.37 	11.16 
gnl.UG.Ssc.S20945908	3	132834738	91605127-132834738	partial-dominant	NA	0.37 	5.00 
DCI01_0065_F02	7	130334000	130334000-130334000	additive	NA	0.37 	12.10 
gnl.UG.Ssc.S35171509	9	7449894	832094-11623495	partial-dominant	NA	0.37 	5.35 
UTR01_0075_E02	6	144303289	144176708-148365646	additive	NA	0.37 	8.75 
gnl.UG.Ssc.S40094995	1	87325170	44702797-140052792	additive	NA	0.37 	4.91 
gnl.UG.Ssc.S35169193	14	69733533	42013177-116520823	additive	trans	0.37 	5.64 
gnl.UG.Ssc.S46878736	7	62712839	55777178-81705596	additive	trans	0.37 	6.00 
DCI01_0058_D07	7	18925902	18925902-20097822	additive	NA	0.37 	20.68 
LVRM1_0151_D10	6	37163254	37163254-37163254	additive	trans	0.37 	8.98 
gnl.UG.Ssc.S40310583	11	2328318	2328318-87660102	partial-dominant	trans	0.37 	4.66 
gnl.UG.Ssc.S35173788	2	23732888	19494015-44299936	additive	NA	0.37 	4.98 
gnl.UG.Ssc.S23776700	14	138294159	136673406-138294159	additive	cis	0.37 	10.69 
gnl.UG.Ssc.S35172482	5	8499914	8337858-10243064	additive	cis	0.37 	8.03 
gnl.UG.Ssc.S46876545	3	22584466	22584466-22584466	partial-dominant	trans	0.37 	5.08 
ADR01_0051_D09	6	37163254	37163254-37163254	additive	NA	0.37 	11.13 
gnl.UG.Ssc.S18551622	14	9598057	5504363-9598057	additive	cis	0.37 	12.26 
ITT01_0079_B03	6	14068379	13123759-15265114	additive	NA	0.37 	9.23 
gnl.UG.Ssc.S35165651	18	132362	125785-132362	additive	trans	0.37 	7.89 
gnl.UG.Ssc.S35172645	17	44369566	17325007-59111820	additive	trans	0.37 	4.54 
gnl.UG.Ssc.S35166898	3	56277492	47933732-68404896	additive	trans	0.37 	6.12 
gnl.UG.Ssc.S46880213	4	25311985	25311985-34945704	additive	trans	0.37 	7.41 
gnl.UG.Ssc.S35168463	7	97661713	97661713-97661713	additive	NA	0.37 	9.38 
gnl.UG.Ssc.S46879044	7	130208146	130208146-130853284	additive	trans	0.37 	7.93 
OVRM1_0014_C01	4	111933479	110778235-112112443	additive	cis	0.37 	18.08 
gnl.UG.Ssc.S35167544	9	129626	129626-129626	additive	trans	0.37 	6.21 
ITT01_0008_E03	12	6618335	6618335-6618335	additive	cis	0.37 	18.93 
gnl.UG.Ssc.S35169402	4	25883931	25883931-25883931	additive	NA	0.37 	5.43 
gnl.UG.Ssc.S35171814	12	56093886	54679228-56111732	additive	NA	0.37 	17.96 
gnl.UG.Ssc.S35169800	2	106746315	106746315-106746315	partial-dominant	NA	0.37 	5.46 
gnl.UG.Ssc.S46879983	13	14816133	14816133-14816133	additive	NA	0.37 	9.22 
gnl.UG.Ssc.S40422573	15	156793131	18205887-156793131	additive	trans	0.37 	4.63 
gnl.UG.Ssc.S35168103	17	11718630	11718630-11718630	additive	trans	0.37 	6.02 
gnl.UG.Ssc.S6013250	9	127893807	21392712-127893807	partial-dominant	NA	0.37 	4.87 
gnl.UG.Ssc.S35171502	8	74603982	74603982-117959809	partial-dominant	cis	0.37 	5.31 
gnl.UG.Ssc.S35164744	17	41205097	31149942-50212488	additive	cis	0.36 	7.33 
gnl.UG.Ssc.S18548795	11	82328383	81997858-85287750	additive	NA	0.36 	25.88 
ITT01_0071_D08	1	199973047	199973047-205288027	additive	trans	0.36 	14.76 
gnl.UG.Ssc.S31108521	6	140009596	137534028-155422180	additive	trans	0.36 	6.84 
gnl.UG.Ssc.S35171492	15	145061439	144464325-149778820	additive	cis	0.36 	7.61 
gnl.UG.Ssc.S46879094	1	24304332	24304332-24304332	additive	trans	0.36 	7.12 
gnl.UG.Ssc.S16517614	11	84569470	84569470-84569470	additive	NA	0.36 	22.09 
OVRM1_0087_D01	7	9186851	4518119-9579951	partial-dominant	NA	0.36 	4.87 
gnl.UG.Ssc.S35168676	18	132362	125785-132362	partial-dominant	NA	0.36 	5.41 
gnl.UG.Ssc.S46875960	17	40537952	38020355-43758691	additive	NA	0.36 	7.52 
gnl.UG.Ssc.S31117213	13	188542489	137203604-199579421	additive	NA	0.36 	6.25 
gnl.UG.Ssc.S35166470	14	54595488	52390327-54867498	additive	trans	0.36 	28.46 
gnl.UG.Ssc.S20116221	9	32451180	19753580-39669187	partial-dominant	trans	0.36 	5.25 
gnl.UG.Ssc.S35167911	2	17537218	10315749-18828505	partial-dominant	cis	0.36 	5.33 
gnl.UG.Ssc.S35167698	1	309037070	309037070-309068867	additive	NA	0.36 	12.48 
gnl.UG.Ssc.S35167698	6	51692785	51692785-52127558	additive	NA	0.36 	12.48 
gnl.UG.Ssc.S35170974	4	128983125	127560274-129316401	additive	cis	0.36 	10.81 
gnl.UG.Ssc.S6074724	16	36750506	35289193-64699567	partial-dominant	NA	0.36 	4.54 
gnl.UG.Ssc.S40191742	13	205628998	203509544-210105107	additive	NA	0.36 	6.04 
ITT01_0078_A06	14	77716359	77716359-88312482	additive	cis	0.36 	12.07 
gnl.UG.Ssc.S19550418	12	62729730	62729730-62729730	additive	trans	0.36 	7.42 
gnl.UG.Ssc.S35164381	6	146906493	145897748-150808345	additive	trans	0.36 	7.31 
DCI01_0112_C09	2	149883920	138829137-157286285	partial-dominant	cis	0.36 	4.72 
gnl.UG.Ssc.S5998014	15	126285452	122998623-130269602	additive	NA	0.36 	12.50 
gnl.UG.Ssc.S35165005	12	55051174	51487891-56827665	additive	cis	0.36 	7.09 
gnl.UG.Ssc.S40197107	17	11718630	11718630-11718630	additive	trans	0.36 	5.77 
gnl.UG.Ssc.S18354321	17	31816689	31149942-33400099	additive	NA	0.36 	14.63 
LVRM1_0158_B06	18	32516193	26440542-47936727	additive	trans	0.36 	10.62 
gnl.UG.Ssc.S35170099	5	91801107	89618185-97412444	additive	NA	0.36 	5.12 
gnl.UG.Ssc.S40596702	7	22163943	13770793-45338373	additive	trans	0.36 	6.81 
MLTL1_0100_H03	18	55525891	8117574-57280118	partial-dominant	NA	0.36 	4.70 
gnl.UG.Ssc.S23695631	9	139899867	139824034-142164739	partial-dominant	trans	0.36 	5.38 
gnl.UG.Ssc.S40059707	13	73023057	73023057-73023057	additive	cis	0.36 	19.55 
gnl.UG.Ssc.S21656174	10	76515166	76515166-76515166	additive	trans	0.36 	4.98 
gnl.UG.Ssc.S35171338	7	20216211	16840958-39330435	additive	NA	0.36 	5.59 
ITT01_0040_H06	12	62148072	56800080-62158019	partial-dominant	NA	0.36 	4.82 
gnl.UG.Ssc.S31119789	8	130037816	127802034-132836698	additive	NA	0.36 	11.99 
SMG01_0006_A07	4	105640667	87704321-113046689	partial-dominant	trans	0.36 	5.59 
gnl.UG.Ssc.S35173044	6	156285129	155340996-156285129	additive	NA	0.36 	16.15 
gnl.UG.Ssc.S22280145	10	9818909	9818909-12699733	partial-dominant	trans	0.36 	4.85 
gnl.UG.Ssc.S29979418	5	46295477	46295477-84766674	additive	NA	0.36 	4.76 
gnl.UG.Ssc.S35166001	15	138397090	138397090-138397090	additive	trans	0.36 	13.31 
gnl.UG.Ssc.S35169130	14	116827002	116827002-116827002	additive	cis	0.36 	10.06 
gnl.UG.Ssc.S35170719	10	33153012	32971037-33153012	additive	NA	0.36 	11.78 
gnl.UG.Ssc.S40461500	1	115707215	104514556-120385166	additive	NA	0.36 	6.91 
gnl.UG.Ssc.S35167700	14	8775522	8775522-8775522	additive	trans	0.36 	6.89 
gnl.UG.Ssc.S35170146	17	10536973	10536973-10571762	additive	trans	0.35 	6.29 
